gene,gene_symbol,contrast_id,fitted_log_expr_difference,average_expression,t_statistic,p_value,fdr,B,model_id
GRCh38-ITGA3,ITGA3,primary_adjacent_state,0.023252534132026353,7.346583380733925,0.2918302989703868,0.7706874092171391,0.8513414272927238,-6.962863496621454,ETP_reference_balanced_threshold_2_24
GRCh38-CCDC148,CCDC148,primary_adjacent_state,-0.05635431571322645,2.596849551196018,-0.29176037278566097,0.7707551481070971,0.8513669988755158,-6.292012083475547,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000251314,ENSG00000251314,primary_adjacent_state,0.0483066876761226,4.105424968492227,0.2917497709306306,0.77076943152467,0.8513669988755158,-6.53169198973382,ETP_reference_balanced_threshold_2_24
GRCm39-Igsf6,Igsf6,primary_adjacent_state,0.03882963400856443,2.79165532297757,0.29151648754819687,0.7709270549715371,0.8515085844524268,-6.343980888421608,ETP_reference_balanced_threshold_2_24
GRCm39-D8Ertd738e,D8Ertd738e,primary_adjacent_state,-0.03788508871812248,2.4804549492235655,-0.2912886699383348,0.7711010443406803,0.8516537944706745,-6.298905132357325,ETP_reference_balanced_threshold_2_24
GRCm39-Csf2rb2,Csf2rb2,primary_adjacent_state,-0.044443126604628735,1.3952400542249686,-0.2912672335880601,0.7711174163544552,0.8516537944706745,-6.170322980545476,ETP_reference_balanced_threshold_2_24
GRCh38-VAC14,VAC14,primary_adjacent_state,0.025271259137588355,4.69255135748344,0.2910994713575296,0.771245548312172,0.8517627825066687,-6.618491523127762,ETP_reference_balanced_threshold_2_24
GRCm39-Arrdc3,Arrdc3,primary_adjacent_state,0.052797577931734355,0.7717843796886856,0.2910171386054045,0.7713084339945573,0.8517928833953214,-6.101145861509736,ETP_reference_balanced_threshold_2_24
GRCh38-SLC37A3,SLC37A3,primary_adjacent_state,0.029082931625159694,4.196950062113154,0.2909788014926199,0.7713377163632734,0.8517928833953214,-6.543958158745034,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01931,LINC01931,primary_adjacent_state,-0.07164514324867483,0.9757936077461693,-0.2909727874069889,0.7713611579077126,0.8517928833953214,-6.12034176802111,ETP_reference_balanced_threshold_2_24
GRCm39-Dock11,Dock11,primary_adjacent_state,0.055623587278403865,0.8367411689783019,0.2908462589420914,0.7714389565566508,0.8518462699118607,-6.106916911572779,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF556,ZNF556,primary_adjacent_state,0.05680528178279911,1.7057783751064728,0.2907793713044389,0.7714986100716896,0.8518796167103199,-6.217929104322276,ETP_reference_balanced_threshold_2_24
GRCh38-SHANK1,SHANK1,primary_adjacent_state,0.05425133613813475,0.370378668635908,0.2907173540511984,0.7715374219495076,0.8518899487525257,-6.060103805966907,ETP_reference_balanced_threshold_2_24
GRCh38-ENDOV,ENDOV,primary_adjacent_state,0.03352680289877163,3.4530213111815478,0.2906093868577514,0.7716198967074617,0.8519484883593513,-6.431926053301396,ETP_reference_balanced_threshold_2_24
GRCh38-MFSD10,MFSD10,primary_adjacent_state,-0.02130013902329179,5.4557880412350475,-0.2904634546501101,0.7717313765835211,0.8520390469365016,-6.7221550399922725,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000263731,ENSG00000263731,primary_adjacent_state,0.04986914702455356,1.3403620162860759,0.29038560255689005,0.7717908509456027,0.852072183496153,-6.149841985408724,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01098,LINC01098,primary_adjacent_state,-0.06342990815040737,1.8100589287118942,-0.29033064754508836,0.7718500454236599,0.8521050085404647,-6.212950981529292,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000255372,ENSG00000255372,primary_adjacent_state,0.048823882066880875,1.5619612495916002,0.290201964653749,0.7719311447130602,0.8521620125726603,-6.189477275123825,ETP_reference_balanced_threshold_2_24
GRCm39-Srp14,Srp14,primary_adjacent_state,-0.05099468093128304,1.6824930282073427,-0.290014194441787,0.7720746032013353,0.852287850144619,-6.193603323795296,ETP_reference_balanced_threshold_2_24
GRCh38-CREB5,CREB5,primary_adjacent_state,0.037951539289052545,7.005682395451857,0.28996484480535123,0.7721381565215446,0.8523254747115039,-6.92120885506691,ETP_reference_balanced_threshold_2_24
GRCh38-KIRREL1,KIRREL1,primary_adjacent_state,-0.022998175985447403,5.7284562506852374,-0.28977865742539705,0.7722545671397768,0.8524214407608818,-6.757125456063913,ETP_reference_balanced_threshold_2_24
GRCh38-MTERF4,MTERF4,primary_adjacent_state,-0.027228714680519548,4.083631254823077,-0.2896855636458574,0.7723256995868447,0.8524674229458735,-6.517517422408681,ETP_reference_balanced_threshold_2_24
GRCh38-ZHX2,ZHX2,primary_adjacent_state,0.05075691360105996,2.9621792208437414,0.2896294609691565,0.7723829366044912,0.8524980648937222,-6.388690378522208,ETP_reference_balanced_threshold_2_24
GRCh38-PPM1K,PPM1K,primary_adjacent_state,0.031499616292431185,4.236465529055794,0.2895352065308993,0.7724405907024606,0.8525145394957312,-6.540192934584251,ETP_reference_balanced_threshold_2_24
GRCh38-ADPRM,ADPRM,primary_adjacent_state,-0.03919748441112519,2.606427570708557,-0.28951397360639114,0.7724568156429408,0.8525145394957312,-6.2997765424286465,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF335,ZNF335,primary_adjacent_state,0.030874287186621868,4.218091310765145,0.28944980578644486,0.7725058494904409,0.8525361231336105,-6.543378989979914,ETP_reference_balanced_threshold_2_24
GRCm39-Ifi27l2a,Ifi27l2a,primary_adjacent_state,-0.03077972323714818,4.067374830540771,-0.28926929063111917,0.7726437950727766,0.8526342197583416,-6.521104467328972,ETP_reference_balanced_threshold_2_24
GRCh38-HBG2,HBG2,primary_adjacent_state,0.06628647738962719,2.0305853353934857,0.2892848173825653,0.7726536984180339,0.8526342197583416,-6.243801204451604,ETP_reference_balanced_threshold_2_24
GRCh38-FEM1B,FEM1B,primary_adjacent_state,0.027124341517604737,4.383954799327711,0.28909665374194077,0.7727757270293948,0.8527363440344967,-6.563758480683994,ETP_reference_balanced_threshold_2_24
GRCh38-LRP1B,LRP1B,primary_adjacent_state,0.04803051679221136,6.018556814085479,0.28901278657807383,0.7728669610671393,0.8527954097619239,-6.811611174425713,ETP_reference_balanced_threshold_2_24
GRCh38-PGBD2,PGBD2,primary_adjacent_state,0.0410492076045293,2.0464221652783054,0.2888968154470014,0.7729284550049544,0.8527954097619239,-6.248544797798577,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF713,ZNF713,primary_adjacent_state,-0.05005701031541097,2.546184087098179,-0.2888521639753022,0.7729682188892699,0.8527954097619239,-6.304707729532486,ETP_reference_balanced_threshold_2_24
GRCm39-Arpc2,Arpc2,primary_adjacent_state,-0.04208089449223783,3.1193304589343986,-0.2888422884507865,0.7729701292248291,0.8527954097619239,-6.391184920195379,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01917,LINC01917,primary_adjacent_state,-0.06976385959925092,1.756180208695921,-0.2887899700248558,0.7730314448793991,0.8527954097619239,-6.185824008513203,ETP_reference_balanced_threshold_2_24
GRCm39-Pik3ap1,Pik3ap1,primary_adjacent_state,-0.04260764477933132,3.063562477021432,-0.28861966384300464,0.7731402849332647,0.8527954097619239,-6.368244043479342,ETP_reference_balanced_threshold_2_24
GRCh38-PDIA3,PDIA3,primary_adjacent_state,0.015252619434148323,8.667663761252776,0.2886075378404317,0.7731495533550353,0.8527954097619239,-7.125328420402514,ETP_reference_balanced_threshold_2_24
GRCh38-OTULINL,OTULINL,primary_adjacent_state,-0.07138675652914356,1.564870222157804,-0.28862518213805133,0.7731586453491309,0.8527954097619239,-6.1894070124385205,ETP_reference_balanced_threshold_2_24
GRCh38-DAB1,DAB1,primary_adjacent_state,0.052848575527677105,1.0715112821653758,0.28858091602198643,0.7731699016623579,0.8527954097619239,-6.1194352446760565,ETP_reference_balanced_threshold_2_24
GRCm39-Syncrip,Syncrip,primary_adjacent_state,0.048293297641308616,1.1708077436526678,0.2885603777913201,0.7731856001048159,0.8527954097619239,-6.156138268260184,ETP_reference_balanced_threshold_2_24
GRCh38-TRIM32,TRIM32,primary_adjacent_state,0.04621703143601576,1.980071774495903,0.2885197274227111,0.7732166715802341,0.8527954097619239,-6.227040899340029,ETP_reference_balanced_threshold_2_24
GRCh38-ELFN1,ELFN1,primary_adjacent_state,0.04773685904085557,0.21899421301687613,0.28849748632157257,0.7732336719211088,0.8527954097619239,-6.0563716803151175,ETP_reference_balanced_threshold_2_24
GRCh38-TM2D2,TM2D2,primary_adjacent_state,-0.02612721424584857,3.9296163248717377,-0.2884711756105982,0.7732537830746846,0.8527954097619239,-6.494976427291385,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000276564,ENSG00000276564,primary_adjacent_state,-0.04995368673599597,0.8041614014943941,-0.2884680501418953,0.7732561721035908,0.8527954097619239,-6.099729506445353,ETP_reference_balanced_threshold_2_24
GRCh38-BCL9,BCL9,primary_adjacent_state,-0.04700656975950993,1.9169615360819805,-0.28844793863619694,0.7732715448795537,0.8527954097619239,-6.215483786520219,ETP_reference_balanced_threshold_2_24
GRCh38-AMH,AMH,primary_adjacent_state,-0.0438803592810355,2.238659387890776,-0.2882578067232995,0.7734168817986082,0.8529231699603197,-6.23189040402503,ETP_reference_balanced_threshold_2_24
GRCh38-CRIPT,CRIPT,primary_adjacent_state,0.023192083220217305,4.841964597879362,0.2881801912142973,0.7734762134275867,0.8529274377799,-6.6254310292376655,ETP_reference_balanced_threshold_2_24
GRCh38-LINC00491,LINC00491,primary_adjacent_state,0.036234794347002164,3.5674298649513507,0.2881755870786797,0.7734797330091702,0.8529274377799,-6.453327672110003,ETP_reference_balanced_threshold_2_24
GRCh38-DECR1,DECR1,primary_adjacent_state,-0.02250076969049558,5.634767967559173,-0.28810390439718925,0.7735345306630568,0.8529553431635566,-6.740683375794301,ETP_reference_balanced_threshold_2_24
GRCh38-NUBPL,NUBPL,primary_adjacent_state,0.027399553445005668,5.591488341266187,0.28799317159251225,0.7736191823233496,0.8530161643597376,-6.739479527646874,ETP_reference_balanced_threshold_2_24
GRCm39-Arhgef1,Arhgef1,primary_adjacent_state,0.048904614968511666,0.8482383971673725,0.28764764852985947,0.7738833409897522,0.853274903286402,-6.104884755709735,ETP_reference_balanced_threshold_2_24
GRCh38-LRRC49,LRRC49,primary_adjacent_state,-0.03491999137386734,4.098908478381827,-0.2875225079967616,0.7739790197083434,0.853326107472723,-6.523404175054759,ETP_reference_balanced_threshold_2_24
GRCh38-BOLA1,BOLA1,primary_adjacent_state,-0.03672343168586375,3.1691516788692717,-0.28746397994812534,0.7740237696949304,0.853326107472723,-6.369846691507279,ETP_reference_balanced_threshold_2_24
GRCm39-Actr3,Actr3,primary_adjacent_state,0.03910933956688798,2.9958937734668214,0.2874400326544253,0.7740420797847627,0.853326107472723,-6.372962254510064,ETP_reference_balanced_threshold_2_24
GRCm39-Eef1a1,Eef1a1,primary_adjacent_state,0.02318747217618061,4.954558634558079,0.2874325532682144,0.7740477985459818,0.853326107472723,-6.655122416286656,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000290450,ENSG00000290450,primary_adjacent_state,-0.033364717253845017,2.9716514854847498,-0.2872560090069261,0.774182788403813,0.8534124891148531,-6.355938482860416,ETP_reference_balanced_threshold_2_24
GRCm39-Prdx1,Prdx1,primary_adjacent_state,0.038124289464703746,2.3434384680992575,0.2872528948009703,0.774185169659996,0.8534124891148531,-6.293414026215495,ETP_reference_balanced_threshold_2_24
GRCm39-Arf1,Arf1,primary_adjacent_state,0.03859997869820142,2.4698520702762905,0.287045953429716,0.7743434107498849,0.8535372052227339,-6.293016760147484,ETP_reference_balanced_threshold_2_24
GRCh38-TBC1D32,TBC1D32,primary_adjacent_state,-0.03297224830756743,4.956382784630703,-0.2870279027788528,0.7743573310227272,0.8535372052227339,-6.649272406579992,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000230972,ENSG00000230972,primary_adjacent_state,0.05930698163893188,3.233031360323446,0.28687772985126464,0.7744964046240149,0.8536507278032276,-6.418021280578131,ETP_reference_balanced_threshold_2_24
GRCh38-UGDH,UGDH,primary_adjacent_state,-0.039542657191356405,4.73487775569637,-0.28683477980070937,0.7745193537198152,0.8536507278032276,-6.626819627881495,ETP_reference_balanced_threshold_2_24
GRCh38-FKBP7,FKBP7,primary_adjacent_state,-0.027673169629732656,4.240394608559931,-0.28638480538769584,0.774849031585986,0.8539815445289949,-6.5493502610900185,ETP_reference_balanced_threshold_2_24
GRCm39-Ptafr,Ptafr,primary_adjacent_state,0.04511111618552737,1.8653588779373014,0.2863139293199542,0.7749032406116714,0.8540000025823706,-6.215769199701886,ETP_reference_balanced_threshold_2_24
GRCh38-SELENOK,SELENOK,primary_adjacent_state,0.017973287584667836,6.1475161702585845,0.28626423784604876,0.7749412474192969,0.8540000025823706,-6.801569552311998,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000253642,ENSG00000253642,primary_adjacent_state,-0.028512806996152322,6.863909353633421,-0.2862624028637882,0.7749543623461143,0.8540000025823706,-6.915024997726936,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000287544,ENSG00000287544,primary_adjacent_state,0.04772771872788759,4.398179705586447,0.28620080573060175,0.7750118943189965,0.8540308621311445,-6.567348816315029,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02220,LINC02220,primary_adjacent_state,0.06723848122175292,0.6287987313032212,0.28606345076194983,0.7751077090584577,0.8541039037371401,-6.090992033280468,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000265254,ENSG00000265254,primary_adjacent_state,-0.046067505270508964,1.4336973487174705,-0.2860048244915875,0.775139670017642,0.8541065809299848,-6.162755642364441,ETP_reference_balanced_threshold_2_24
GRCh38-VAMP7,VAMP7,primary_adjacent_state,-0.02681422661096653,4.756973362625252,-0.2859585630456426,0.7751750564738703,0.8541130322426485,-6.614932099651022,ETP_reference_balanced_threshold_2_24
GRCh38-FAM27C,FAM27C,primary_adjacent_state,-0.039634857093592483,2.5824379184660615,-0.28559883703593364,0.775450235300359,0.8543836840135993,-6.324981941581427,ETP_reference_balanced_threshold_2_24
GRCm39-Ifi30,Ifi30,primary_adjacent_state,-0.04274486308591111,2.102435919843921,-0.2854539591687989,0.7755610702295529,0.8544535105432574,-6.2505064373909205,ETP_reference_balanced_threshold_2_24
GRCm39-Peds1,Peds1,primary_adjacent_state,0.04629800906957981,2.623149035211786,0.285396059098608,0.7756053664137961,0.8544535105432574,-6.309738258392871,ETP_reference_balanced_threshold_2_24
GRCh38-ZC3H12C,ZC3H12C,primary_adjacent_state,-0.03430261864822981,4.777960574864605,-0.2853722274093837,0.7756263089422462,0.8544535105432574,-6.634388880143729,ETP_reference_balanced_threshold_2_24
GRCh38-CHMP4C,CHMP4C,primary_adjacent_state,-0.03508810979055933,3.7137515727615957,-0.285361528409565,0.7756317843096148,0.8544535105432574,-6.461120068793714,ETP_reference_balanced_threshold_2_24
GRCh38-LAMA4,LAMA4,primary_adjacent_state,-0.05057008105834259,4.557385332281785,-0.28517644829586386,0.7757983050282411,0.8546044021339474,-6.598506987223473,ETP_reference_balanced_threshold_2_24
GRCh38-KCNK1,KCNK1,primary_adjacent_state,-0.034940246821232944,4.360449218945641,-0.28503445462465776,0.7758820268884089,0.8546640760841926,-6.5674228491038384,ETP_reference_balanced_threshold_2_24
GRCh38-TCHH,TCHH,primary_adjacent_state,-0.055938153381892924,2.732938756884242,-0.2850003927437921,0.7759271042054072,0.8546811786505994,-6.349057178672134,ETP_reference_balanced_threshold_2_24
GRCh38-GPR89B,GPR89B,primary_adjacent_state,0.03125013904901327,3.6298347718084156,0.28493174715565506,0.7759606127130405,0.854685537393806,-6.466883525062047,ETP_reference_balanced_threshold_2_24
GRCh38-PMPCB,PMPCB,primary_adjacent_state,0.018115805332834203,5.912139696792882,0.28488844505344374,0.7759937456733413,0.8546894821723744,-6.7820235284085335,ETP_reference_balanced_threshold_2_24
GRCh38-TRPC4AP,TRPC4AP,primary_adjacent_state,0.02087914637556816,6.239596390298778,0.28484459474067725,0.7760272985197137,0.8546938891008059,-6.825448231285524,ETP_reference_balanced_threshold_2_24
GRCh38-HMGB1P1,HMGB1P1,primary_adjacent_state,-0.03026161872583987,4.4759253622785975,-0.2847998155051024,0.7760615625821728,0.8546990789764899,-6.582564106825528,ETP_reference_balanced_threshold_2_24
GRCh38-RBM34,RBM34,primary_adjacent_state,-0.03384297901243712,3.1745841233189744,-0.284746363765517,0.7761024632238284,0.8547115772355328,-6.38573852708325,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM44,TMEM44,primary_adjacent_state,0.034831266837958355,3.673538077024753,0.28453193546546124,0.7762665475162857,0.8548597299343569,-6.4783682184848255,ETP_reference_balanced_threshold_2_24
GRCh38-SMAD4,SMAD4,primary_adjacent_state,0.020138938858257634,5.272191515094922,0.284323431953673,0.776426107696778,0.8550028893849457,-6.703218707804975,ETP_reference_balanced_threshold_2_24
GRCh38-RAF1,RAF1,primary_adjacent_state,0.019795262374428187,5.5623860833564525,0.2842181474837046,0.7765066816951132,0.8550590614119956,-6.737381623007165,ETP_reference_balanced_threshold_2_24
GRCm39-H3f3a,H3f3a,primary_adjacent_state,-0.02793399786817012,4.55338511510929,-0.2841100868227651,0.7765893828245837,0.8551175713870635,-6.592064464728028,ETP_reference_balanced_threshold_2_24
GRCh38-PGAP3,PGAP3,primary_adjacent_state,-0.04280368204150945,2.15457647102641,-0.2840568734034039,0.776630109126738,0.8551298593734922,-6.2385518558120205,ETP_reference_balanced_threshold_2_24
GRCh38-PPFIA2,PPFIA2,primary_adjacent_state,-0.08106464186499185,1.9311109404720583,-0.2837647195662805,0.7768801838223625,0.8553726464333169,-6.2567647738863785,ETP_reference_balanced_threshold_2_24
GRCh38-CLDN16,CLDN16,primary_adjacent_state,0.05374779308184261,2.5273177963412894,0.28367161106981426,0.7769367003098954,0.8554023086665955,-6.286434101099344,ETP_reference_balanced_threshold_2_24
GRCh38-TTC9C,TTC9C,primary_adjacent_state,0.026720144021990203,4.5486603506543855,0.2834553456556816,0.7770905246997519,0.8555390999378083,-6.575901382828626,ETP_reference_balanced_threshold_2_24
GRCh38-SLC25A34-AS1,SLC25A34-AS1,primary_adjacent_state,0.048954254591367444,0.7737146534149475,0.28340308159463845,0.7771305318783266,0.8555505783177253,-6.10405510427804,ETP_reference_balanced_threshold_2_24
