cancer_type	direction	drug	correlation_value	category_label	primary_anticancer_class
LUSC	low_ploidy_sensitive	PICTILISIB	-0.56978214253604	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	OSIMERTINIB	-0.558268530161507	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	CEDIRANIB	-0.552204168449644	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	CDK9_5038	-0.550761384174635	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	AZD8186	-0.549269125076178	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	MOTESANIB	-0.543025071050357	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	NU7441	-0.539346038163684	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	DORAMAPIMOD	-0.536313181664845	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	PD173074	-0.533180581365949	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	MIRA-1	-0.530968960850535	p53/MDM2 pathway	p53/MDM2 pathway
LUSC	low_ploidy_sensitive	ICL-SIRT078	-0.52700881196623	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	CISPLATIN	-0.524933771673741	Chemotherapy agents	Alkylating agents
LUSC	low_ploidy_sensitive	IBRUTINIB	-0.521552267476883	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	RIBOCICLIB	-0.510372044283006	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	DACTOLISIB	-0.510101050091787	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	RAPAMYCIN	-0.509753101296366	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	RUCAPARIB	-0.508085282605323	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	DINACICLIB	-0.505643995561912	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	776928	-0.498051920525282	Other	Other
LUSC	low_ploidy_sensitive	LENALIDOMIDE	-0.48955022459252	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	UNC0379	-0.488142423146017	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	VORINOSTAT	-0.487158010243999	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	BEN	-0.480420787427835	Other	Other
LUSC	low_ploidy_sensitive	OSI-027	-0.478086803875311	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AZD5438	-0.474189813527178	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	NIRAPARIB	-0.472629145741513	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	HKMTI-1-005	-0.471847709619284	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	TELOMERASE INHIBITOR IX	-0.460744464340278	Other	Other
LUSC	low_ploidy_sensitive	AZD1208	-0.452897267804383	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	RVX-208	-0.450904322925724	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	AZ6102	-0.442460890592265	WNT/HH pathway inhibitors	WNT-pathway modulators
LUSC	low_ploidy_sensitive	THR-102	-0.432393907446724	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	TANESPIMYCIN	-0.429433026358295	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AVAGACESTAT	-0.426025501693889	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	WEE1 INHIBITOR	-0.424071879726658	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	IPATASERTIB	-0.424054082442042	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AZD2014	-0.423437184612551	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	SERDEMETAN	-0.419908555379726	p53/MDM2 pathway	p53/MDM2 pathway
LUSC	low_ploidy_sensitive	N29087-69-1	-0.419893665584145	Other	Other
LUSC	low_ploidy_sensitive	MK-2206	-0.418723842803015	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	GSK-LSD1-2HCL	-0.408805600323949	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	AMG-319	-0.408309168160145	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	CZC24832	-0.405289474711256	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AZD5363	-0.405259356510619	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AT13148	-0.404017333959819	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	GSK2276186C	-0.4039243192268	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	BDP-00009066	-0.403509928299924	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	BMS-345541	-0.403316908782868	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	GEMCITABINE	-0.40107666105185	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	GALLIBISCOQUINAZOLE	-0.399877536688508	Other	Other
LUSC	low_ploidy_sensitive	VE-822	-0.397607689437506	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	TASELISIB	-0.395410827931165	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	LESTAURTINIB	-0.39400283529364	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	GNE-317	-0.393332362895354	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	BPD-00008900	-0.388439391712138	Other	Other
LUSC	low_ploidy_sensitive	AZD6738	-0.385744786255609	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	CYCLOPHOSPHAMIDE	-0.380896369813774	Chemotherapy agents	Alkylating agents
LUSC	low_ploidy_sensitive	DACTINOMYCIN	-0.379098975256292	Chemotherapy agents	Tumor antibiotics
LUSC	low_ploidy_sensitive	OXALIPLATIN	-0.378797119255904	Chemotherapy agents	Alkylating agents
LUSC	low_ploidy_sensitive	SAPITINIB	-0.370778305485054	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	GSK2801	-0.370530654649656	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	RO-3306	-0.367016023099604	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	BOSUTINIB	-0.362605819305739	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	765771	-0.361162806896976	Other	Other
LUSC	low_ploidy_sensitive	GSK626616AC	-0.358728712254532	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AFURESERTIB	-0.357294488391377	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	KRAS (G12C) INHIBITOR-12	-0.355651989518977	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	CCT007093	-0.354101555843675	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	SCHWEINFURTHIN A	-0.351718119935129	Other	Other
LUSC	low_ploidy_sensitive	PICOLINICI-ACID	-0.350538036711159	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	UNC0638	-0.347156985265398	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	GSK2110183B	-0.344813489026717	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	I-BRD9	-0.342760311758091	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	GW441756	-0.34163090625501	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	FLUDARABINE	-0.338336414653251	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	NELARABINE	-0.33046387639897	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	VELIPARIB	-0.33028972917502	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	ZM447439	-0.329391361150258	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	PRIMA-1MET	-0.326811593139245	p53/MDM2 pathway	p53/MDM2 pathway
LUSC	low_ploidy_sensitive	GLUTATHIONE	-0.326547723941449	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	MIRIN	-0.315383468408352	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	SGC0946	-0.313285123444252	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	YK-4-279	-0.311632422503983	Other	Other
LUSC	low_ploidy_sensitive	5-AZACYTIDINE	-0.311562648508933	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	VE821	-0.311551677292355	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	CT7033-2	-0.306717046153678	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	OF-1	-0.304792437606638	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	PAK_5339	-0.303744682302143	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	ROMIDEPSIN	-0.300279896134032	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	MG-132	-0.298425676233493	Chaperone/protein-homeostasis inhibitors	Proteasome inhibitors
LUSC	low_ploidy_sensitive	N30652-18-1	-0.297583718050985	Other	Other
LUSC	low_ploidy_sensitive	VISMODEGIB	-0.295224424012924	WNT/HH pathway inhibitors	Hedgehog pathway inhibitors
LUSC	low_ploidy_sensitive	EHT-1864	-0.292129081520953	Other	Other
LUSC	low_ploidy_sensitive	GSK-LSD1	-0.291393169757395	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	GEFITINIB	-0.290549708312038	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	ALPELISIB	-0.289499930979722	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	LCL161	-0.288954182493603	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	PLX-4720	-0.287112979846734	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	BIBR-1532	-0.286605863447995	Other	Other
LUSC	low_ploidy_sensitive	BI-2536	-0.286038811734894	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AXITINIB	-0.283772604463551	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	MK-1775	-0.280669508829791	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	BUPARLISIB	-0.276861211899023	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	VSP34_8731	-0.273336263383249	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	GSK2830371A	-0.271755223919859	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	L-OXONORELEAGNINE	-0.270403811338768	Other	Other
LUSC	low_ploidy_sensitive	ERLOTINIB	-0.270298755904378	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	ACETALAX	-0.268108081684178	Other	Other
LUSC	low_ploidy_sensitive	PBD-288	-0.267916505917929	Chemotherapy agents	Alkylating agents
LUSC	low_ploidy_sensitive	TENIPOSIDE	-0.265790598297979	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	LMP744	-0.257623204459923	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	PODOPHYLLOTOXIN BROMIDE	-0.253708696553808	Chemotherapy agents	Antimitotic agents
LUSC	low_ploidy_sensitive	5-FLUOROURACIL	-0.251538136438096	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	CYTARABINE	-0.251418514888783	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	GSK3337463A	-0.250879009783987	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	729189	-0.248957775938782	Other	Other
LUSC	low_ploidy_sensitive	UPROSERTIB	-0.248495202833023	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	IRINOTECAN	-0.240114162717953	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	SINULARIN	-0.239304246059626	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	CAMPTOTHECIN	-0.234634664319563	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	STAUROSPORINE	-0.232967287320583	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	123829	-0.232619379343213	Other	Other
LUSC	low_ploidy_sensitive	JNK INHIBITOR VIII	-0.232355621162974	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	PEVONEDISTAT	-0.230375949035359	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	667880	-0.230308492805809	Other	Other
LUSC	low_ploidy_sensitive	A-366	-0.224063668033112	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	VTP-A	-0.22149765405	Other	Other
LUSC	low_ploidy_sensitive	BORTEZOMIB	-0.219305449057953	Chaperone/protein-homeostasis inhibitors	Proteasome inhibitors
LUSC	low_ploidy_sensitive	720427	-0.217829770782382	Other	Other
LUSC	low_ploidy_sensitive	AGI-6780	-0.216408620274738	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	123138	-0.213446658580975	Other	Other
LUSC	low_ploidy_sensitive	PRT062607	-0.208715907587037	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	BMS-754807	-0.205972003660145	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	GSK2830371	-0.204056027341097	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	ASCORBATE (VITAMIN C)	-0.202224876114068	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	AZD5582	-0.195811674968708	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	GSK2256098C	-0.195479894936754	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	ELEPHANTIN	-0.192809390595847	Other	Other
LUSC	low_ploidy_sensitive	LMB_AB3	-0.188496135461594	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	SABUTOCLAX	-0.187547791033213	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	MIM1	-0.184484479631408	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	AZD7762	-0.182550990164584	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	FULVESTRANT	-0.177837640481825	Hormone therapy	Hormone therapy
LUSC	low_ploidy_sensitive	LMB_AB2	-0.175936000874888	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	NILOTINIB	-0.174958197913842	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	POMHEX	-0.173730663601024	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	BDF00022089A	-0.17204067246982	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	LY2109761	-0.171409710260928	Other	Other
LUSC	low_ploidy_sensitive	ENTOSPLETINIB	-0.170197434526677	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	LJI308	-0.167867897722007	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	MITOXANTRONE	-0.167173673077497	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	EG5_9814	-0.166994839441053	Chemotherapy agents	Antimitotic agents
LUSC	low_ploidy_sensitive	630600	-0.164236571790615	Other	Other
LUSC	low_ploidy_sensitive	PACLITAXEL	-0.163955887956821	Chemotherapy agents	Antimitotic agents
LUSC	low_ploidy_sensitive	ZOLEDRONATE	-0.162106122648281	Other	Other
LUSC	low_ploidy_sensitive	DABRAFENIB	-0.160474298232449	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	615590	-0.158628924617647	Other	Other
LUSC	low_ploidy_sensitive	KU-55933	-0.154560269393073	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	SB216763	-0.152490975943247	WNT/HH pathway inhibitors	WNT-pathway modulators
LUSC	low_ploidy_sensitive	TOPOTECAN	-0.149031142315579	Chemotherapy agents	Topoisomerase inhibitors
LUSC	low_ploidy_sensitive	GSK343	-0.14396534309033	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	LMB_AB1	-0.143221700913567	Other	Other
LUSC	low_ploidy_sensitive	MYCOPHENOLIC ACID	-0.140906060135866	Chemotherapy agents	Antimetabolites
LUSC	low_ploidy_sensitive	VINBLASTINE	-0.140708995366742	Chemotherapy agents	Antimitotic agents
LUSC	low_ploidy_sensitive	WEHI-539	-0.135354588685231	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	EPZ004777	-0.135317351369094	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	GSK591	-0.132324173206223	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	LUMINESPIB	-0.12836598468645	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	AZD4547	-0.124583331030681	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	CRIZOTINIB	-0.118220721047832	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	NAVITOCLAX	-0.109508324447878	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	AZD3759	-0.109216527434109	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	PFI3	-0.107374727080887	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	AZD5153	-0.099411808539863	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	DACARBAZINE	-0.0971050201096093	Chemotherapy agents	Alkylating agents
LUSC	low_ploidy_sensitive	VTP-B	-0.096645421400382	Other	Other
LUSC	low_ploidy_sensitive	P22077	-0.0945018556723945	p53/MDM2 pathway	p53/MDM2 pathway
LUSC	low_ploidy_sensitive	ULK1_4989	-0.0942800584953012	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	JQ1	-0.0922732602627059	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	N-ACETYL CYSTEINE	-0.0852587322381679	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	WNT-C59	-0.0842501727390367	WNT/HH pathway inhibitors	WNT-pathway modulators
LUSC	low_ploidy_sensitive	50869	-0.0806210585984352	Other	Other
LUSC	low_ploidy_sensitive	ML323	-0.0792047545434491	Chaperone/protein-homeostasis inhibitors	Chaperone/protein-homeostasis inhibitors
LUSC	low_ploidy_sensitive	THR-103	-0.0766402782767345	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	N27922-53-1	-0.069362900210699	Other	Other
LUSC	low_ploidy_sensitive	BDILV000379A	-0.0618580796843924	Epigenetic inhibitors	Epigenetic inhibitors
LUSC	low_ploidy_sensitive	OLAPARIB	-0.0597245205236912	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	SAVOLITINIB	-0.0567936537387217	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	FORETINIB	-0.0547646711632269	Kinase inhibitors	Receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	DASATINIB	-0.0524733136169448	Kinase inhibitors	Non-receptor tyrosine kinase inhibitors
LUSC	low_ploidy_sensitive	MN-64	-0.0434745561655554	WNT/HH pathway inhibitors	WNT-pathway modulators
LUSC	low_ploidy_sensitive	THR-101	-0.043172938071804	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	AGI-5198	-0.0430645582554662	Metabolic/redox agents	Metabolic/redox agents
LUSC	low_ploidy_sensitive	ULIXERTINIB	-0.0421692022911101	Kinase inhibitors	Serine/threonine kinase inhibitors
LUSC	low_ploidy_sensitive	MK-8776	-0.0382790781655285	DNA damage repair inhibitors	DNA damage repair inhibitors
LUSC	low_ploidy_sensitive	ABT737	-0.0318294087159088	Proapoptotic agents	Proapoptotic agents
LUSC	low_ploidy_sensitive	DOCETAXEL	-0.0270999790135206	Chemotherapy agents	Antimitotic agents
LUSC	low_ploidy_sensitive	AZD5991	-0.0257901906238628	Proapoptotic agents	Proapoptotic agents
