pathway,pval,padj,log2err,ES,NES,size,leading_edge,collection,collection_label,ranking_id,pathway_label,direction,model_id
REACTOME_GPCR_LIGAND_BINDING,0.0022013207924754855,0.004103393134577208,0.3107769199772489,0.3553393731124328,1.4024270114317514,209,XK;PTGER3;ADRA2B;NTSR1;ACKR1;CXCL13;HCRTR2;DHH;GPR132;NMBR;WNT6;RLN3;P2RY14;NPSR1;GPR37L1;TACR2;GPR35;XCL1;NMU;CNR1;VIPR1;DRD2;LPAR5;HCAR2;EDN2;F2RL3;ACKR2;ADRB1;CCL28;GALR2;F2;PLPPR3;GHRL;TAS1R1;CCR1;PTAFR;PLPPR4;ACKR3;GRM8;CYSLTR2;CXCL5;TAS2R30;CCR10;PTGER4;CXCL9;GRM1;GLP2R;ACKR4;RRH;P2RY1;MTNR1A;GAL;CXCR5;WNT3A;CXCL12;CCR7;TSHR;OXTR;WNT4;LHCGR;GRPR;ADORA1;ADGRE3;NPFF;CALCB;HTR1F;KISS1R;HCAR3;TACR1;GIPR;SUCNR1;LPAR2;HRH2;CHRM2;LPAR6;S1PR5;ADM;CXCR2;SAA1;C5AR2;NPBWR1;DRD4;CXCL16;TAS2R4;PYY;GPR68;C3AR1;C3;LPAR3;TACR3;GPR143;ADRB2,C2:CP:REACTOME,reactome,primary_adjacent_state,Gpcr Ligand Binding,positive,ETP_reference_balanced_threshold_2_24
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,0.0022648693581412698,0.004206185950833787,0.4317076958033464,-0.46998274289406516,-1.917929124165009,20,ABCD3;PEX26;PEX14;PEX11B;PEX13;PXMP2;PEX3;SLC25A17;ALDH3A2;PXMP4;FIS1;GDAP1;PEX16;ATAD1;ACBD5,C2:CP:REACTOME,reactome,primary_adjacent_state,Class i Peroxisomal Membrane Protein Import,negative,ETP_reference_balanced_threshold_2_24
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.0022648693581412698,0.004206185950833787,0.4317076958033464,-0.46961238969253705,-1.9164177682648655,20,BAX;CYCS;C1QBP;GSDMD;CARD8;AVEN;APIP;CASP3,C2:CP:REACTOME,reactome,primary_adjacent_state,Apoptotic Factor Mediated Response,negative,ETP_reference_balanced_threshold_2_24
REACTOME_EGFR_DOWNREGULATION,0.0023187356603761996,0.004298248881549214,0.4317076958033464,-0.39491595407136315,-1.8379159907875906,31,RPS27A;PTPN3;SH3KBP1;UBA52;EPS15L1;EPN1;PTPN12;HGS;STAM;CDC42,C2:CP:REACTOME,reactome,primary_adjacent_state,Egfr Downregulation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_DARPP_32_EVENTS,0.002350147273865173,0.00434842406864887,0.4317076958033464,-0.4479497057565099,-1.8940115108945184,22,PRKACA;CALM1;PPP1CA;PRKAR2A;PPP3R1;PPP2R1A,C2:CP:REACTOME,reactome,primary_adjacent_state,Darpp 32 Events,negative,ETP_reference_balanced_threshold_2_24
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.0023646856317055733,0.00436725150800236,0.4317076958033464,-0.5061824364485471,-2.034728911778258,19,RPS27A;CHEK2;UBA52;EHMT1;TP53;TTC5;SMYD2;ATM,C2:CP:REACTOME,reactome,primary_adjacent_state,Regulation of Tp53 Activity Through Methylation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.0023699779216793853,0.004368964824311353,0.4317076958033464,-0.3932221321823471,-1.83003304176192,31,RPS27A;PARK7;CHMP6;VIM;UBA52;HSPA8;ARL13B;PCNT;MVB12A;MVB12B;HDAC6;CHMP2A;PLIN3;CHMP4B;CHMP2B;VPS37A;IFT88,C2:CP:REACTOME,reactome,primary_adjacent_state,Late Endosomal Microautophagy,negative,ETP_reference_balanced_threshold_2_24
REACTOME_DAG_AND_IP3_SIGNALING,0.00243971249097844,0.0044892503740246665,0.4317076958033464,-0.3647085864872624,-1.808588471983212,38,PRKACA;CALM1;ADCY3;PRKAR2A;ADCY7;PDE1C;PRKCE;CAMKK1;GRK2;PRKCD;CAMKK2;CAMK2G;CAMK4;PRKX;ADCY6,C2:CP:REACTOME,reactome,primary_adjacent_state,Dag and Ip3 Signaling,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,0.002468582771040185,0.004525735080240339,0.4317076958033464,-0.5095186802030756,-1.9228664086301719,16,RPS27A;UBA52;TICAM1;TAB2;TICAM2;LY96;TAB1;TLR4;IRAK2;SARM1;CD14;TAB3;MAP3K7;UBC;UBB,C2:CP:REACTOME,reactome,primary_adjacent_state,Traf6 Mediated Induction of Tak1 Complex Within Tlr4 Complex,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.002467387914568671,0.004525735080240339,0.4317076958033464,-0.4368250717510276,-1.911679683893616,25,TUBA1B;TUBA1C;CHMP6;CC2D1B;VPS4A;TUBB3;TUBB4B;LEMD2;SPAST;TUBB6,C2:CP:REACTOME,reactome,primary_adjacent_state,Sealing of the Nuclear Envelope Ne by Escrt Iii,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,0.0024987871191419677,0.004572734746364003,0.4317076958033464,-0.39940670595926847,-1.8073212542054078,28,LAMTOR1;LAMTOR5;PRKAG2;STRADA;MLST8;MTOR;LAMTOR2;PRKAG1;STRADB;RHEB;RPTOR,C2:CP:REACTOME,reactome,primary_adjacent_state,Energy Dependent Regulation of Mtor by Lkb1 Ampk,negative,ETP_reference_balanced_threshold_2_24
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.002525976022094266,0.004614054741088249,0.4317076958033464,-0.3236636162890061,-1.6647666579416496,45,RPS27A;HDAC2;KAT2A;HDAC1;UBA52;KAT2B;RBX1;MAMLD1;CUL1;HDAC7,C2:CP:REACTOME,reactome,primary_adjacent_state,Notch1 Intracellular Domain Regulates Transcription,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TRIGLYCERIDE_CATABOLISM,0.0025562237576307926,0.0046523272388880425,0.4317076958033464,-0.50876349599138,-1.920016428031976,16,PRKACA;CAV1;PPP1CA;FABP5;PPP1CC,C2:CP:REACTOME,reactome,primary_adjacent_state,Triglyceride Catabolism,negative,ETP_reference_balanced_threshold_2_24
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,0.002553243046976489,0.0046523272388880425,0.4317076958033464,-0.39937077327474096,-1.8873764702237639,32,NRP1;ISCU;CHMP6;ZCRB1;CTSL;VHL;FURIN;SDC3;SDC4;GPC1;DDX5,C2:CP:REACTOME,reactome,primary_adjacent_state,Early Sars Cov 2 Infection Events,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.002612755804574046,0.004746585409035608,0.4317076958033464,-0.2927839914574566,-1.5737744295966771,55,PKN1;H2AX;H4C3;H3C1;H3-3A;H2AC14;H3C3;H3C8;H3C7;H4C9;H3C2;H2BC12;H4C8;H2BC9;KDM1A;H4C2;H2AJ;H2BC21;H2AC20;H3C10;H2AC4;H4C4;H3-3B;H4C5;H4C16;H2BC3;H2AC8;H2BC17;H3C14,C2:CP:REACTOME,reactome,primary_adjacent_state,Activated Pkn1 Stimulates Transcription of Ar Androgen Receptor Regulated Genes Klk2 and Klk3,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ERK_MAPK_TARGETS,0.002876570061054582,0.005216388824484849,0.4317076958033464,-0.43945163747143945,-1.8580801575629906,22,MAPK14;PPP2R1A;DUSP3;ELK1;MEF2C;DUSP7;MAPK3;PPP2CA;RPS6KA5;RPS6KA3;DUSP6;DUSP4;RPS6KA2;VRK3;MAPK11;RPS6KA1;PPP2CB;PPP2R5D;MAPK7;MAPK1;MEF2A;PPP2R1B,C2:CP:REACTOME,reactome,primary_adjacent_state,Erk Mapk Targets,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.002956420659971898,0.005351495625012423,0.4317076958033464,-0.4576959523480441,-1.8677885737149666,20,GNG11;GNG10;GNB4;SRC;MAPK14;GNG5;GNB2;GNA15;GNB1;GNG2;GNAQ,C2:CP:REACTOME,reactome,primary_adjacent_state,Adp Signalling Through P2y Purinoceptor 1,negative,ETP_reference_balanced_threshold_2_24
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,0.0030826459244586886,0.005569907166756583,0.4317076958033464,-0.5006576214869168,-1.8894257658976814,16,PRSS3;CD320;MMAB;MMADHC;LMBRD1;MTR;LDLRAP1;MTRR;CUBN;ABCD4;MMAA;TCN1;ABCC1;TCN2;MMUT;MMACHC,C2:CP:REACTOME,reactome,primary_adjacent_state,Cobalamin Cbl Vitamin B12 Transport and Metabolism,negative,ETP_reference_balanced_threshold_2_24
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.0030948129726404254,0.005581815829933452,0.4317076958033464,-0.393017438580108,-1.7784097247772173,28,RPS27A;CHMP6;PPIA;VTA1;UBA52;VPS4A,C2:CP:REACTOME,reactome,primary_adjacent_state,Budding and Maturation of Hiv Virion,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SIGNAL_AMPLIFICATION,0.0031422727102124203,0.005657221192306893,0.4317076958033464,-0.41122615620666075,-1.8469411215393747,27,GNG11;AAMP;GNG10;GNB4;SRC;MAPK14;GNG5;GNA13;GNB2;GNA15;GNB1;GNG2;GNAQ,C2:CP:REACTOME,reactome,primary_adjacent_state,Signal Amplification,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.0032587919388993272,0.005856464507788557,0.4317076958033464,-0.49855415498718747,-1.8814875190165337,16,HSP90AB1;NRP1;CFL1;PAK1;HSP90AA1;LIMK1;PAK2,C2:CP:REACTOME,reactome,primary_adjacent_state,Sema3a Pak Dependent Axon Repulsion,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.0033175073364715836,0.0059512990032402424,0.4317076958033464,-0.4967728734719695,-1.8747651621668078,16,RPS27A;UBA52;SRC;PPP2R1A;PTPN11;CBL;MAPK3,C2:CP:REACTOME,reactome,primary_adjacent_state,Spry Regulation of Fgf Signaling,negative,ETP_reference_balanced_threshold_2_24
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,0.0033863625729362496,0.006053123099123547,0.4317076958033464,-0.4236803228103895,-1.8722210198421017,26,SREBF2;HMGCR;HDAC2;PMP22;CYP51A1;DAG1;NAB1;LAMA2;SMARCA4,C2:CP:REACTOME,reactome,primary_adjacent_state,Egr2 and Sox10 Mediated Initiation of Schwann Cell Myelination,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,0.0033863625729362496,0.006053123099123547,0.4317076958033464,-0.42302672301439526,-1.8693327967863131,26,HDAC2;HDAC1;GATAD2A;RBBP7;RBBP4;SMAD1;PPARG;MBD3;PPARGC1B;DIO2;MTA3;USP46;NCOA1;CHD4;GATAD2B;PPARA;CHD3,C2:CP:REACTOME,reactome,primary_adjacent_state,Transcriptional Regulation of Brown and Beige Adipocyte Differentiation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT,0.0034525093027989798,0.006160359736366808,0.4317076958033464,-0.5186976712085971,-2.012868116102048,17,HSPE1;HSPD1;HSPA9;ATF5;DNAJA1;HTRA2;AKT1;HSPA1A;LONP1,C2:CP:REACTOME,reactome,primary_adjacent_state,Mitochondrial Unfolded Protein Response Uprmt,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.003476872092776813,0.0061927917524369925,0.4317076958033464,-0.4517389044511204,-1.8837369671854594,21,CNOT9;NPM1;CNOT10;CNOT6L;PLAGL1;CNOT11;TP53,C2:CP:REACTOME,reactome,primary_adjacent_state,Tp53 Regulates Transcription of Additional Cell Cycle Genes Whose Exact Role in the P53 Pathway Remain Uncertain,negative,ETP_reference_balanced_threshold_2_24
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.0034988009104272677,0.006220781014809405,0.4317076958033464,-0.3755613478878405,-1.8067536633460355,35,ARPC1B;ARPC1A;ACTR3;CDC42;NCKAP1L;ARPC3;ACTB;ARPC5;ACTR2;WIPF2;ACTG1;WIPF1;BRK1;PTK2;MAPK3;ARPC2;ARPC4;CYFIP1;ABI2;RAC1,C2:CP:REACTOME,reactome,primary_adjacent_state,Rho Gtpases Activate Wasps and Waves,negative,ETP_reference_balanced_threshold_2_24
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.003563791874554526,0.006325098699342342,0.24518806365913484,0.4146995441061658,1.5407652533354437,85,XK;NTSR1;ACKR1;CXCL13;HCRTR2;NMBR;RLN3;NPSR1;GPR37L1;TACR2;XCL1;NMU;EDN2;F2RL3;ACKR2;CCL28;GALR2;F2;GHRL;CCR1;ACKR3;CXCL5;CCR10;CXCL9;ACKR4;GAL;CXCR5;CXCL12;CCR7;OXTR,C2:CP:REACTOME,reactome,primary_adjacent_state,Peptide Ligand Binding Receptors,positive,ETP_reference_balanced_threshold_2_24
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.0036698002460543323,0.006501716896106879,0.4317076958033464,-0.49383503654638455,-1.8636780947878666,16,DHX9;TICAM1;NKIRAS1;TLR3;IKBKG;CHUK;RELA,C2:CP:REACTOME,reactome,primary_adjacent_state,Rip Mediated Nfkb Activation via Zbp1,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.003909377648488385,0.006913934675153486,0.40701791892395395,-0.3360743868021626,-1.7115886003062177,42,YWHAB;PEBP1;PHB1;CALM1;MAP3K11;ARRB2;HRAS;SRC;MAP2K1;MAP2K2;RAP1B;RAP1A;ACTB;CSK;CAMK2G;ACTG1,C2:CP:REACTOME,reactome,primary_adjacent_state,Signaling by Moderate Kinase Activity Braf Mutants,negative,ETP_reference_balanced_threshold_2_24
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.0039755060970405156,0.00701848607255301,0.40701791892395395,-0.4820844187020939,-1.897598836745592,18,GNG11;GNG10;AKT2;GNB4;GNG5;RHOA;GNB2;GNB1;GNG2;AKT1,C2:CP:REACTOME,reactome,primary_adjacent_state,g Beta Gamma Signalling Through Pi3kgamma,negative,ETP_reference_balanced_threshold_2_24
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.003996011248067159,0.0070422663016113125,0.40701791892395395,-0.28979797378669103,-1.5808208336360718,61,KPNB1;RPS27A;ABCE1;OAS3;PSMB8;USP18;UBA52;PTPN1;SAMHD1;IFI35;PTPN11,C2:CP:REACTOME,reactome,primary_adjacent_state,Interferon Alpha Beta Signaling,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.004029386800022385,0.007088604897754671,0.40701791892395395,-0.41281941578513226,-1.7801822076242795,24,ETHE1;MRI1;SLC25A10;TXN2;ADO;AHCY;MPST;GOT2;APIP;MTR;TST,C2:CP:REACTOME,reactome,primary_adjacent_state,Sulfur Amino Acid Metabolism,negative,ETP_reference_balanced_threshold_2_24
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.004160036944579182,0.00730560873951537,0.40701791892395395,-0.4470500781171391,-1.9061474537192717,23,CDC25A;PRDX1;C1QBP;CAPNS1;CDC25B;LMNB1;TP53;CDK5R1;CAPN2;CAPN1;YWHAE;PRDX2,C2:CP:REACTOME,reactome,primary_adjacent_state,Defective Intrinsic Pathway for Apoptosis,negative,ETP_reference_balanced_threshold_2_24
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.004362857708606392,0.007648372270253937,0.40701791892395395,-0.2986596115935085,-1.611703690481464,58,UNG;UHRF1;H2AX;H4C3;H3C1;H3-3A;H2AC14;METTL23;H3C3;H3C8;H3C7;H4C9;H3C2;H2BC12;H4C8;H2BC9;H4C2;H2AJ;H2BC21;H2AC20;H3C10;H2AC4;H4C4;H3-3B;H4C5;H4C16;H2BC3;H2AC8;H2BC17;H3C14,C2:CP:REACTOME,reactome,primary_adjacent_state,Chromatin Modifications During the Maternal to Zygotic Transition Mzt,negative,ETP_reference_balanced_threshold_2_24
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,0.004492634364211763,0.007862110137370586,0.40701791892395395,-0.4771800367966438,-1.8782940240661155,18,TXN;PRDX1;GSR;SRXN1;TXNRD1;GCLM;NQO1;HMOX1,C2:CP:REACTOME,reactome,primary_adjacent_state,Nfe2l2 Regulating Anti Oxidant Detoxification Enzymes,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.005015792983705831,0.008762318982006172,0.40701791892395395,-0.2960672152400277,-1.5977139355634724,58,PRKACA;GNG11;CALM1;ADCY3;PRKAR2A;GNG10;ADCY7;FURIN;GNB4;SRC;MAPK14;GNG5;LYN;GNB2;RHBDF2;PRKX;ADCY6;GGT1;GNB1;GNG2;CREB1;ADORA2B;ITPR2;GGT5;GNB5;GNAI3,C2:CP:REACTOME,reactome,primary_adjacent_state,Anti Inflammatory Response Favouring Leishmania Parasite Infection,negative,ETP_reference_balanced_threshold_2_24
REACTOME_INTERLEUKIN_7_SIGNALING,0.005432081338103627,0.009473019894497788,0.40701791892395395,-0.3490909090909091,-1.6570599070092376,33,SOCS2;H3C1;IL7R;H3C3;STAT5B;H3C8;H3C7;STAT5A;SMARCA4;H3C2;BRWD1;H3C10;HGF;H3C14;H3C4;JAK3;IL7;CRLF2;PIK3R2;SOCS1;JAK1;IRS2;CISH;IL2RG;H3C12;TSLP;PIK3R1;STAT3;H3C6;IRS1;H3C13;RAG1;PIK3R3,C2:CP:REACTOME,reactome,primary_adjacent_state,Interleukin 7 Signaling,negative,ETP_reference_balanced_threshold_2_24
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.006042631786537676,0.010501170865146205,0.40701791892395395,-0.4051817124252307,-1.7731986967314382,25,TUBA1B;CALM1;MEN1;TUBA1C;CLIP1;TUBB3;TUBB4B;CDC42;ACTB;TUBB6;ACTG1;TUBA4A,C2:CP:REACTOME,reactome,primary_adjacent_state,Rho Gtpases Activate Iqgaps,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SIGNALLING_TO_ERKS,0.006038869830683397,0.010501170865146205,0.40701791892395395,-0.37404975934086987,-1.7677125160762734,32,YWHAB;MAPK12;HRAS;SRC;MAPKAPK3;MAPK14;MAP2K1;MAP2K2;RAP1A;SHC3;CRK;SHC1;MAPK3,C2:CP:REACTOME,reactome,primary_adjacent_state,Signalling to Erks,negative,ETP_reference_balanced_threshold_2_24
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.006081033282894765,0.010549591535836499,0.40701791892395395,-0.42987957970498386,-1.7542741265839212,20,POLR2F;POLR2I;POLR2J;POLR2L;POLR2E;HSP90AA1;POLR2K;POLR2G;POLR2H;POLR2D,C2:CP:REACTOME,reactome,primary_adjacent_state,Piwi Interacting Rna Pirna Biogenesis,negative,ETP_reference_balanced_threshold_2_24
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.006343034907020259,0.010985082944510864,0.40701791892395395,-0.4343782701884392,-1.811343670499768,21,RPS27A;SH3KBP1;UBA52;PTPN1;HGS;STAM;PTPRJ;PTPN2;SH3GL1;CBL,C2:CP:REACTOME,reactome,primary_adjacent_state,Negative Regulation of Met Activity,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.00642301829220544,0.011104389137301635,0.40701791892395395,-0.39782293431886384,-1.715513569322845,24,TRIM4;RNF135;HMGB1;MAP3K1;TRAF2;NKIRAS1;IKBKG;CHUK;TRIM25;RELA,C2:CP:REACTOME,reactome,primary_adjacent_state,Traf6 Mediated Nf Kb Activation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,0.0065427040336583355,0.011272369600158337,0.40701791892395395,-0.40112594144330027,-1.7554494064775565,25,GNG11;GNG10;PAK1;AKT2;GNB4;CDC42;GNG5;RHOA;GNB2;GNB1;GNG2;AKT1;PLCB2;GNB5,C2:CP:REACTOME,reactome,primary_adjacent_state,g Protein Beta Gamma Signalling,negative,ETP_reference_balanced_threshold_2_24
REACTOME_TRIGLYCERIDE_METABOLISM,0.0065427040336583355,0.011272369600158337,0.40701791892395395,-0.4009277282141308,-1.7545819649596892,25,PRKACA;CAV1;PPP1CA;DGAT2;FABP5;PPP1CC;GK;GPAM,C2:CP:REACTOME,reactome,primary_adjacent_state,Triglyceride Metabolism,negative,ETP_reference_balanced_threshold_2_24
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,0.0065911440135349155,0.011316869910031647,0.40701791892395395,-0.523391149410106,-1.941547924470148,15,YWHAB;CHEK2;YWHAH;SFN;CHEK1;YWHAQ;CDK1;WEE1;YWHAE,C2:CP:REACTOME,reactome,primary_adjacent_state,Chk1 Chk2 Cds1 Mediated Inactivation of Cyclin b Cdk1 Complex,negative,ETP_reference_balanced_threshold_2_24
REACTOME_RND2_GTPASE_CYCLE,0.006586837090758998,0.011316869910031647,0.40701791892395395,-0.32060129264565285,-1.6167322831177302,41,NUDC;CAV1;ANKRD26;PKP4;CKAP4;VANGL1;KTN1;SCRIB;ARHGAP1;FNBP1;PRAG1;EPHA2;WDR6;LRRC1;ALDH3A2;TXNL1,C2:CP:REACTOME,reactome,primary_adjacent_state,Rnd2 Gtpase Cycle,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SIGNALING_BY_PTK6,0.0067425858617664374,0.011557069259637336,0.40701791892395395,-0.2960138567245064,-1.563661219709219,52,CCND1;RPS27A;CCNE1;CDK4;ELMO1;UBA52;ELMO2;PTPN1;PELP1;HRAS;CDK2,C2:CP:REACTOME,reactome,primary_adjacent_state,Signaling by Ptk6,negative,ETP_reference_balanced_threshold_2_24
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.0068939901562708635,0.011796383156285698,0.40701791892395395,-0.4006310142936977,-1.7703673401348936,26,HSP90AB1;CALM1;EEF2;TXNRD1;FURIN;HSP90AA1;STX1A;MAP2K1;MAP2K7;MAP2K2,C2:CP:REACTOME,reactome,primary_adjacent_state,Uptake and Actions of Bacterial Toxins,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ATTENUATION_PHASE,0.007141110946429176,0.012198382350470317,0.40701791892395395,-0.3953242850591852,-1.7047387588728231,24,HSP90AB1;PTGES3;FKBP4;HSP90AA1;HSBP1;HSPA8;MRPL18,C2:CP:REACTOME,reactome,primary_adjacent_state,Attenuation Phase,negative,ETP_reference_balanced_threshold_2_24
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,0.007425786171782348,0.012663052739274499,0.40701791892395395,-0.42946847122285203,-1.8311823953191317,23,KPNB1;RPS27A;UBA52;HGS;CORO1A;TRIM27;RNF213;VPS33B;ENO1;DUSP16;MAPK3;GSK3A;KPNA1,C2:CP:REACTOME,reactome,primary_adjacent_state,Infection with Mycobacterium Tuberculosis,negative,ETP_reference_balanced_threshold_2_24
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,0.0077304348829568235,0.013137801897860407,0.40701791892395395,-0.4583019096990607,-1.8039852295260328,18,RPS27A;UBA52;TICAM1;PTPN11;IKBKE,C2:CP:REACTOME,reactome,primary_adjacent_state,Activation of Irf3 Irf7 Mediated by Tbk1 Ikk Ikbke,negative,ETP_reference_balanced_threshold_2_24
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.007720669757518951,0.013137801897860407,0.40701791892395395,-0.24304739870957376,-1.411703595381065,90,PRKACA;GNG11;CALM1;ADCY3;PRKAR2A;GNG10;CAPNS1;ADCY7;GNB4;PTPN1;PPP2R1A;MLST8;CALCRL;MTOR;IKBKG;GNG5;PRR5;CACNB2;IKBKE;CHUK;ANXA2;CAPN2;PIEZO1;GNB2;PTK2;RELA;ADCY6;GNB1;GNG2;GNAQ;AKT1;MAPKAP1,C2:CP:REACTOME,reactome,primary_adjacent_state,Cellular Responses to Mechanical Stimuli,negative,ETP_reference_balanced_threshold_2_24
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.011367064617706861,0.01928547742766876,0.3807304007227924,-0.2744159467267935,-1.488121622051536,56,ARHGEF35;KALRN;ARHGEF26;ABR;PREX1;ARHGEF5;ARHGEF2;ARHGEF19;TIAM1;FGD1;TIAM2;AATF;ITSN1;BAD;ARHGEF18;ARHGEF1;GNA13;ARHGEF9;MAGED1;ARHGEF10;ARHGEF10L,C2:CP:REACTOME,reactome,primary_adjacent_state,Nrage Signals Death Through Jnk,negative,ETP_reference_balanced_threshold_2_24
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,0.011401404516416162,0.01931100832645106,0.3807304007227924,-0.3252390345165505,-1.6128591161813162,38,DPF1;ACTL6A;SMARCA2;AKT2;SMARCD1;RAB27A;MAPK14;BCL7C;SS18L1;SMARCA4;ARID1A;ACTB;BCL7B;SMARCE1;DPF3;SMARCD2;CREB1,C2:CP:REACTOME,reactome,primary_adjacent_state,Regulation of Mitf m Dependent Genes Involved in Pigmentation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_AMYLOID_FIBER_FORMATION,0.01171328820405369,0.01980574576394889,0.3807304007227924,-0.22751533399551963,-1.2995135718310444,85,H2AZ1;RPS27A;H2AX;H4C3;H3C1;FURIN;UBA52;H3-3A;H2AC14;H3C3;H3C8;H3C7;BACE1;H4C9;PSENEN;UBE2L6;NCSTN;SORL1;H3C2;APH1A;TSPAN15;H2BC12;H4C8;H2BC9;H4C2;H2BC21;H2AC20;H3C10;H2AC4;H4C4;H3-3B,C2:CP:REACTOME,reactome,primary_adjacent_state,Amyloid Fiber Formation,negative,ETP_reference_balanced_threshold_2_24
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,0.011757977856355257,0.01984778386882228,0.3807304007227924,-0.440998727604055,-1.7358757927931892,18,CEP43;BCR;CUX1;STAT5B;FGFR1OP2;STAT5A,C2:CP:REACTOME,reactome,primary_adjacent_state,Signaling by Cytosolic Fgfr1 Fusion Mutants,negative,ETP_reference_balanced_threshold_2_24
