DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE	CELL_LINE_NAME_RAW	CELL_LINE_KEY	selected	selection_reason	selection_sort_columns
GDSC2	401	18964271	724825	NCIH929	SIDM01148	MM	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.163942	0.831771	0.089366	-0.51455	NCI-H929	NCIH929	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18964550	724828	SKNAS	SIDM01101	NB	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.729036	0.888401	0.077278	0.39976	SK-N-AS	SKNAS	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18964832	724831	NCIH1299	SIDM00649	UNCLASSIFIED	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.815952	0.88482	0.057671	0.344378	NCI-H1299	NCIH1299	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18965114	724834	NCIH2087	SIDM00708	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.090794	0.855515	0.074815	0.169251	NCI-H2087	NCIH2087	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18965566	724839	SW756	SIDM01174	CESC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-0.969671	0.966685	0.068114	2.158005	SW756	SW756	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18965847	724855	NCIH727	SIDM01119	UNCLASSIFIED	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-1.539005	0.953471	0.089238	1.795231	NCI-H727	NCIH727	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966129	724859	CALU6	SIDM00921	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.139453	0.771269	0.096169	-0.498946	Calu-6	CALU6	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966410	724863	LU65	SIDM00547	UNCLASSIFIED	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.225092	0.842442	0.084276	0.083677	LU-65	LU65	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966691	724866	NCIH1355	SIDM00645	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.997837	0.843784	0.08974	0.228482	NCI-H1355	NCIH1355	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966973	724868	NCIH1792	SIDM00771	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.538671	0.783238	0.054398	-0.753325	NCI-H1792	NCIH1792	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967255	724869	HPAFII	SIDM00669	PAAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-2.909296	0.916409	0.05585	0.922092	HPAF-II	HPAFII	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967502	724870	MIAPACA2	SIDM00505	PAAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.467996	0.924243	0.061313	0.566093	MIA-PaCa-2	MIAPACA2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967784	724872	SHP77	SIDM01078	SCLC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.199623	0.823172	0.102281	-0.537286	SHP-77	SHP77	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18968414	724878	SW1573	SIDM01163	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-1.492886	0.947896	0.046006	1.824617	SW1573	SW1573	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18968694	735784	TE5	SIDM00347	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.89254	0.813496	0.085635	-0.341615	TE-5	TE5	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18968976	749709	HCC1954	SIDM00872	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-4.051586	0.906052	0.057209	0.194234	HCC1954	HCC1954	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18969261	749710	HCC1143	SIDM00866	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-4.253739	0.85621	0.082911	0.065423	HCC1143	HCC1143	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18969545	749711	HCC1187	SIDM00885	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-4.624768	0.866189	0.147156	-0.170993	HCC1187	HCC1187	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18970191	749714	HCC1937	SIDM00874	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-2.694594	0.932301	0.080125	1.058899	HCC1937	HCC1937	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18970476	749715	HCC2157	SIDM00774	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-5.645948	0.782636	0.127429	-0.821681	HCC2157	HCC2157	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18970922	749717	HCC38	SIDM00675	BRCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.2e-05	0.0125	-3.920452	0.878596	0.068189	0.277791	HCC38	HCC38	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18971388	753532	BB49HNC	SIDM00174	HNSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-7.155328	0.579359	0.096148	-1.783446	BB49-HNC	BB49HNC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18972155	753538	CA922	SIDM00489	HNSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.773946	0.746458	0.086202	-0.90324	Ca9-22	CA922	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18972437	753539	CADOES1	SIDM00961	UNCLASSIFIED	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.892811	0.925362	0.106625	0.295404	CADO-ES1	CADOES1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18972898	753541	CAL33	SIDM00942	HNSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.986201	0.725061	0.090549	-1.038487	CAL-33	CAL33	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18973356	753546	CP66MEL	SIDM00190	SKCM	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.129795	0.913884	0.069807	0.781592	CP66-MEL	CP66MEL	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18973897	753548	CTV1	SIDM00951	LAML	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.036666	0.869139	0.075688	-0.433451	CTV-1	CTV1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974354	753551	DMS79	SIDM00524	SCLC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.391533	0.944622	0.04654	0.614815	DMS-79	DMS79	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974614	753552	DSH1	SIDM00970	BLCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.194598	0.922131	0.09915	0.7403	DSH1	DSH1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974896	753554	EBC1	SIDM00486	LUSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.765298	0.889597	0.06181	0.376654	EBC-1	EBC1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975177	753555	ECGI10	SIDM00278	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-6.52129	0.663213	0.109206	-1.379442	EC-GI-10	ECGI10	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975458	753556	EPLC272H	SIDM01044	LUSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.207078	0.788309	0.107251	-0.542036	EPLC-272H	EPLC272H	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975736	753558	HA7RCC	SIDM00188	KIRC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.614959	0.903225	0.06443	0.472449	HA7-RCC	HA7RCC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18976346	753562	HSC2	SIDM00590	HNSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-6.114541	0.717222	0.062687	-1.120265	HSC-2	HSC2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18976626	753563	IM9	SIDM00632	MM	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-6.206075	0.722737	0.149863	-1.178589	IM-9	IM9	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977087	753565	ISTSL2	SIDM00230	SCLC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.924175	0.898523	0.100284	0.275419	IST-SL2	ISTSL2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977358	753566	J82	SIDM00693	BLCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-1.450324	0.969836	0.065171	1.851737	J82	J82	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977639	753569	KNS62	SIDM00606	LUSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.168731	0.87847	0.089308	0.11959	KNS-62	KNS62	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978101	753572	KP4	SIDM00301	PAAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.594613	0.780889	0.085972	-0.788971	KP-4	KP4	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978663	753574	KYSE410	SIDM01028	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.812221	0.848925	0.060234	0.346755	KYSE-410	KYSE410	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978944	753575	KYSE520	SIDM01025	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-3.183137	0.879865	0.071856	0.747603	KYSE-520	KYSE520	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18979225	753576	KYSE70	SIDM01024	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-2.736836	0.927954	0.063867	1.031982	KYSE-70	KYSE70	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18980405	753583	LB771HNC	SIDM00182	HNSC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-2.809087	0.930064	0.056615	0.985944	LB771-HNC	LB771HNC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18980686	753584	LB831BLC	SIDM00181	BLCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.882426	0.824182	0.093137	-0.335171	LB831-BLC	LB831BLC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18980968	753585	LB996RCC	SIDM00180	KIRC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.999085	0.795188	0.077427	-0.409505	LB996-RCC	LB996RCC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981249	753586	LCLC103H	SIDM00345	UNCLASSIFIED	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.424566	0.844916	0.068864	-0.043426	LCLC-103H	LCLC103H	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981711	753589	LU165	SIDM00292	SCLC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-0.770586	0.96052	0.060982	2.284861	LU-165	LU165	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981993	753592	LXF289	SIDM00339	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.799058	0.747643	0.0913	-0.919242	LXF-289	LXF289	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18982916	753600	NCIH1563	SIDM00751	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-2.829098	0.945024	0.096332	0.973194	NCI-H1563	NCIH1563	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18983722	753608	PC14	SIDM00237	LUAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.166266	0.794606	0.110107	-0.516031	PC-14	PC14	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984019	753610	SBC3	SIDM00367	SCLC	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.78621	0.743868	0.114117	-0.911054	SBC-3	SBC3	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984300	753612	SKMM2	SIDM00391	MM	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-1.106159	0.983512	0.042276	2.071036	SK-MM-2	SKMM2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984580	753614	TE15	SIDM00249	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.492453	0.764036	0.084621	-0.723875	TE-15	TE15	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984813	753615	U266	SIDM00417	MM	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.963335	0.81334	0.116126	-0.386725	U-266	U266	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985094	753616	BE2M17	SIDM01229	NB	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.355788	0.786135	0.083152	-0.636793	BE2-M17	BE2M17	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985375	753618	KELLY	SIDM01009	NB	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.813384	0.768025	0.11157	-0.92837	KELLY	KELLY	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985657	753620	SIMA	SIDM00395	NB	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.525886	0.863883	0.080124	-0.107986	SIMA	SIMA	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985929	753621	TE1	SIDM00369	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.863037	0.805349	0.08416	-0.322817	TE-1	TE1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986394	753623	TE8	SIDM00326	ESCA	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.342439	0.764997	0.080066	-0.628287	TE-8	TE8	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986663	753624	CAPAN1	SIDM00934	PAAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.637486	0.829852	0.09059	-0.179097	CAPAN-1	CAPAN1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986945	905933	OVCAR3	SIDM00105	OV	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.149148	0.887891	0.080038	0.132068	OVCAR-3	OVCAR3	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987226	905934	PC3	SIDM00088	PRAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-2.65207	0.920851	0.044368	1.085994	PC-3	PC3	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987507	905935	DU145	SIDM00120	PRAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.303141	0.857049	0.086048	0.033945	DU-145	DU145	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987788	905936	HCT116	SIDM00783	COREAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-5.441599	0.788569	0.098972	-0.691471	HCT-116	HCT116	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18988071	905937	HCT15	SIDM00789	COREAD	1007	Docetaxel	Microtubule stabiliser	Mitosis	1046	Y	1.3e-05	0.0125	-4.194001	0.883877	0.124026	0.103488	HCT-15	HCT15	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
