Feature_ID,Metabolite,comparison,group_a,group_b,log2FC,fold_change,p_value,FDR_BH
L-Glutamic acid;O-Acetyl-L-Serine | row_239,L-Glutamic acid;O-Acetyl-L-Serine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09654720759764146,1.0692114613023027,0.1646160617911036,0.2725191123262261
5'-CMP | row_240,5'-CMP,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.06889762141450362,1.0489148903376369,0.778128638047703,0.8581231709311118
"Trans-1,2-Cyclohexanediol;Hexanoate","Trans-1,2-Cyclohexanediol;Hexanoate",Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09764669656676261,1.0700266261496796,0.5316970473697825,0.6484780526060396
4-Coumarate,4-Coumarate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.05245107883600397,1.0370252908356197,0.8219695579305318,0.8898386039981905
N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine | row_243,N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.07786530341873288,1.0554551709347308,0.681443879583336,0.7864095627465393
Creatine | row_244,Creatine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.08950998468888471,1.0640087276017813,0.08361710188184829,0.17118077274381385
5-Aminolevulinic acid | row_245,5-Aminolevulinic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09422558962038963,1.067492245346635,0.4311185199511521,0.5632027525318026
(S)-2-Hydroxyglutarate,(S)-2-Hydroxyglutarate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.12013173474546335,1.0868340985203313,0.5766495126565346,0.6925663358114106
Adrenic acid,Adrenic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04088859156076197,0.9720560496284557,0.9149262328027231,0.9487891204959619
N-Acetyl-L-Aspartic acid | row_248,N-Acetyl-L-Aspartic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.07870839256731799,1.056072143220761,0.4232554078388878,0.5563373793536068
Pyruvate,Pyruvate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.06801660621836803,1.0482745416676178,0.4693486180681918,0.5989427026441373
Fumarate,Fumarate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.0855345899741522,1.0610808515446977,0.6231531474050773,0.7390157929025037
N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.07433756314433637,1.05287747915483,0.7319073009329865,0.8244874607168726
Aminoadipic acid | row_252,Aminoadipic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.039306118002116364,1.0276194615084844,0.8419450769914164,0.9011294248071396
Itaconate,Itaconate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09397313761549597,1.0673054650689646,0.6554634730121341,0.7657890080735824
NAD | row_254,NAD,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.05660201771594586,1.04001332855956,0.5667799433770752,0.684194714255702
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_255,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.05572438093330234,1.039380848129852,0.26394329911943104,0.3868982521253772
4-Pyridoxate | row_256,4-Pyridoxate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.022146362013076626,1.0154691154088167,0.9261869612045942,0.9487891204959619
CDP-ethanolamine | row_257,CDP-ethanolamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.04591490314611235,1.0323376416187213,0.7042870660413556,0.8059666732283104
Adenosine 5'-triphosphate (ATP),Adenosine 5'-triphosphate (ATP),Treated_4N_G_vs_2N_G,2N_G,4N_G,0.04506352383932111,1.0317286067253857,0.7142609345957116,0.812014949051136
Deoxycytidine | row_259,Deoxycytidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.032551045106259835,1.0228191272597043,0.9133677031407834,0.9487891204959619
Retinoate | row_260,Retinoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.038434614388657806,1.0269988843222224,0.7752732603469283,0.8569765313436772
Pyridoxine | row_261,Pyridoxine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.025243000400546833,1.0176510857718275,0.8784742961515635,0.9234740930591046
Docosahexaenoic acid | row_262,Docosahexaenoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.0010678115966733515,0.9992601232462841,0.9960852615445144,0.9961275428355286
Pyridoxal | row_263,Pyridoxal,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.034198183102962076,1.023987555998326,0.7538692336875388,0.8450586951468777
Choline,Choline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.04322645339306419,1.030415680671352,0.7573301441676468,0.8450586951468777
D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.028213453567090596,1.0197485484668125,0.6936780861027169,0.7966327412177187
2-Aminoheptanoate,2-Aminoheptanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.04763299073295357,1.0335677720089493,0.8333418258894413,0.8958755842555983
3-Sulfino-L-Alanine,3-Sulfino-L-Alanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.015853164606262737,1.0110491725066504,0.9229295056004804,0.9487891204959619
Trigonelline,Trigonelline,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.02139039854231939,1.0149371551217516,0.8116820713712491,0.8857739352600352
Glutaric acid,Glutaric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.026088378719009597,1.0182475751505613,0.8125849872194815,0.8857739352600352
4-Acetamidobutanoate | row_270,4-Acetamidobutanoate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.029385974384272373,1.0205776650714062,0.7926613668281306,0.8700841049834364
N-Acetyl Glucosaminitol,N-Acetyl Glucosaminitol,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.17773403983064995,1.131105924765893,0.8043574871999328,0.8808740927108313
4-Pyridoxate | row_272,4-Pyridoxate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.036547035095020775,1.0256560681612314,0.8725417974785042,0.9234074628023632
Phenylacetic acid,Phenylacetic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.028846757147402258,1.0201962883950242,0.774019434812721,0.8569765313436772
CDP-ethanolamine | row_274,CDP-ethanolamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.014469728468444742,1.010080117022009,0.870644554183397,0.9234074628023632
Taurocholic acid (TCA);Taurocholic acid,Taurocholic acid (TCA);Taurocholic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.011288430126029425,0.9922059885407725,0.955443423118491,0.9719165855860511
Petroselinic acid;Elaidic acid;Oleate | row_276,Petroselinic acid;Elaidic acid;Oleate,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.008697165678904994,1.0060466233371503,0.9588425105545126,0.9732766988854408
Sphinganine,Sphinganine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.015459810390648698,0.9893412869906378,0.9329381413779572,0.9531316076415494
Alpha-Hydroxyisobutyrate;2-Hydroxybutyric acid,Alpha-Hydroxyisobutyrate;2-Hydroxybutyric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.011248199853383767,1.0078271310974332,0.9169013486333155,0.9487891204959619
L-Lysine | row_279,L-Lysine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.045924207544018714,1.0323442995130738,0.8548604683190746,0.9128826720511385
L-2-phosphoglyceric acid,L-2-phosphoglyceric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.005167083279573603,0.9964248568902065,0.9719323094282329,0.9770940331631085
3-Amino-5-Hydroxybenzoic acid,3-Amino-5-Hydroxybenzoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.006914938948474614,0.9952183979959056,0.9704545260646664,0.9770940331631085
Cyclic ADP-ribose | row_282,Cyclic ADP-ribose,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.0033970307528150556,1.0023574166358473,0.9729538042090276,0.9770940331631085
Leucine | row_283,Leucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.005192608652901498,0.9964072274600464,0.9211097305041571,0.9487891204959619
Ferulate,Ferulate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.005740238574059475,0.9960290748736946,0.8841808097072187,0.9274074270706827
Phosphocreatine | row_285,Phosphocreatine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.006705165990748441,0.9953631167893376,0.9002438660307681,0.9421620948259923
N-Acetyl-L-Aspartic acid | row_286,N-Acetyl-L-Aspartic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.0005096464766580766,0.9996468023705957,0.9961275428355286,0.9961275428355286
NAD | row_287,NAD,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.003534906766134327,0.9975527886574951,0.9709495655969498,0.9770940331631085
Pyridoxal | row_288,Pyridoxal,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.01353099207463515,0.9906648763413142,0.9266775096369457,0.9487891204959619
D-(-)-3-phosphoglyceric acid,D-(-)-3-phosphoglyceric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.03267731673817664,0.9776043997959474,0.8615691850068041,0.9179698765760983
L-Lysine | row_290,L-Lysine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.019806346501646033,0.9863650957657575,0.7908369283078949,0.8700841049834364
7-Methylguanine,7-Methylguanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.05381943819669743,1.0380093494136329,0.9084652118072822,0.9465686092120027
Linoleate,Linoleate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.017663083609487984,0.9878315254206393,0.9237702170234117,0.9487891204959619
Phosphocreatine | row_293,Phosphocreatine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.031229754315695857,0.9785857947196767,0.7248781593860767,0.818522706292412
L-Methionine | row_294,L-Methionine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.027697294213080426,0.9809848122989532,0.8651061332371144,0.9196623758736892
L-Argininosuccinate | row_295,L-Argininosuccinate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.03856131170044108,0.9736253848333123,0.7449609635193686,0.8371942256693857
GTP | row_296,GTP,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.03206541435518595,0.9780191273179181,0.8773521075319162,0.9234740930591046
L-Arginine | row_297,L-Arginine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04325133529899716,0.9704653879823114,0.7120186047538201,0.811770003487447
L-Isoleucine | row_298,L-Isoleucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04574719860655918,0.9687879336814145,0.6480861450244908,0.7590487852396022
Cytidine 5'-diphosphate | row_299,Cytidine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.028423636400251695,0.9804910479911909,0.8248526251396466,0.8909163365352706
2-Hydroxystearate;12-Hydroxystearic acid,2-Hydroxystearate;12-Hydroxystearic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.028515055412274393,0.98042891934968,0.8351382565094561,0.8958755842555983
Glycolate,Glycolate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04169963456880055,0.971509740339789,0.45564754740033747,0.5860099247219599
L-Tyrosine | row_302,L-Tyrosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.007809332161468063,0.9946016074059087,0.9708581936675011,0.9770940331631085
Histidine,Histidine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04569655972905551,0.9688219389237553,0.7173945630388214,0.812014949051136
N-Acetyl-L-glutamic acid | row_304,N-Acetyl-L-glutamic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04436120307512326,0.969719094389593,0.7566961946968507,0.8450586951468777
Pterin | row_305,Pterin,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04754233904434102,0.9675832238777209,0.5574575792939531,0.676400970248704
Nervonic acid,Nervonic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.059020150211601674,0.959915853740689,0.7164216354995518,0.812014949051136
Cholestenone,Cholestenone,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.0563686482583563,0.961681687147756,0.6660762538373752,0.7743546596335987
Anthranilate,Anthranilate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.04573052024030844,0.9687991334796506,0.762185275300542,0.8473027726924974
Pterin | row_309,Pterin,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.07064461900253605,0.9522124393729369,0.5595199954729998,0.6771626611878356
L-Phenylalanine | row_310,L-Phenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.06733033558015578,0.9544024584658821,0.47355140957661235,0.5989427026441373
Guanosine diphosphate mannose | row_311,Guanosine diphosphate mannose,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.13310583527196584,0.9118662690851049,0.6429819317827234,0.7568266129711857
Cyclic ADP-ribose | row_312,Cyclic ADP-ribose,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.061073450563178255,0.9585506354720301,0.6116530692430474,0.7290410320270666
3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.036723508196740084,0.9748664456699045,0.8756520905321675,0.9234740930591046
L-Phenylalanine | row_314,L-Phenylalanine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.08134596260621052,0.9451754336628727,0.18751387370531117,0.2921008197653692
Cholate,Cholate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.09702486179673642,0.9349590855708685,0.4704597634369343,0.5989427026441373
Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.07776837803840309,0.9475221812834435,0.7052208390747716,0.8059666732283104
L-Isoleucine | row_317,L-Isoleucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.09240400142714478,0.9379585009035784,0.23020629880857138,0.3449440413893514
L-Arginine | row_318,L-Arginine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.09868378067378458,0.9338846174165911,0.16070011709703683,0.2699304458000049
Heptanoic acid,Heptanoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.09701092791309662,0.9349681156663836,0.5847796134591356,0.7005481663774417
Aminoadipic acid | row_320,Aminoadipic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.10161230025628853,0.9319908523378508,0.20898354193903546,0.31581158078311033
Citrulline | row_321,Citrulline,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.10918221593765054,0.9271134423286993,0.18317168408016266,0.2901242781403919
N-acetylneuraminate | row_322,N-acetylneuraminate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.10617315721549048,0.9290491598867647,0.3043961088165697,0.42888048764603254
L-Tyrosine | row_323,L-Tyrosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.11398687465535673,0.9240309790535888,0.24394191610665078,0.36207730944131816
Oxidized Glutathione | row_324,Oxidized Glutathione,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.1369688790653143,0.9094278692106914,0.3269287739756065,0.4551928652403725
Indole-3-Acetaldehyde,Indole-3-Acetaldehyde,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.17060633544710413,0.8884691971155558,0.48983412209053995,0.6084255411229865
GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.1552939792250605,0.8979493783131586,0.42432511984597127,0.5563373793536068
N-Acetylaspartylglutamic acid | row_327,N-Acetylaspartylglutamic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.13303705807395616,0.9119097412674478,0.37081717263350344,0.5043968457723735
Leucine | row_328,Leucine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.13893933635382538,0.9081866051076238,0.09162280895385673,0.18324561790771346
Gluconic acid,Gluconic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.09201024982804284,1.0658543085515675,0.9034072974480434,0.9433810716714082
Oxidized Glutathione | row_330,Oxidized Glutathione,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.12793877097155004,0.9151380064273742,0.32375394310716127,0.4521060980668051
Cytidine Triphosphate (CTP),Cytidine Triphosphate (CTP),Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.14561190680033675,0.9039958740949715,0.5942645601323175,0.7101085376770985
N-Acetylaspartylglutamic acid | row_332,N-Acetylaspartylglutamic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.14284369843022304,0.9057321047118233,0.16960574640943168,0.2764815644901005
Hexadecanedioic acid | row_333,Hexadecanedioic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.15545304928139636,0.8978503768056226,0.5153229383579081,0.6367341018453734
Folic acid | row_334,Folic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2671688183504628,0.8309486216507398,0.5186490628975521,0.6391706467040329
5'-CMP | row_335,5'-CMP,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.1925064545315145,0.875084079662503,0.5019881380656577,0.621885567367429
Carnosine | row_336,Carnosine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.16172414305539462,0.8939560788779755,0.38188029118963857,0.513525633736494
L-Serine | row_337,L-Serine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.16978630965632036,0.888974345281272,0.18701572822721643,0.2921008197653692
Adenine,Adenine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.18383184384247642,0.880361619863113,0.010110846627012244,0.03976933006624816
N-acetylneuraminate | row_339,N-acetylneuraminate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.1880541033402956,0.8777888785243577,0.07125039344977807,0.15356249181869977
N-Acetyl-L-glutamic acid | row_340,N-Acetyl-L-glutamic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.18257537763076925,0.8811286748660603,0.023835689828720835,0.07165888916660022
Methyl Jasmonate,Methyl Jasmonate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.18300005904344374,0.8808693380766991,0.2659300026160942,0.3886035951541686
Alpha-D-Galactose 1-phosphate;D-Fructose 6-Phosphate;Alpha-D-Glucose 1-phosphate,Alpha-D-Galactose 1-phosphate;D-Fructose 6-Phosphate;Alpha-D-Glucose 1-phosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2302339639447446,0.8524966299437503,0.2917979148791229,0.4174141698723287
Cholate;Hyocholic acid,Cholate;Hyocholic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.20354830327091733,0.8684120781889243,0.03888862974628794,0.10312041146206691
Uridine 5'-diphosphoglucuronic acid,Uridine 5'-diphosphoglucuronic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.20557666237918681,0.8671919909070588,0.14817351886106736,0.2533981916754485
Glycocholate (GCA),Glycocholate (GCA),Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.22061906628709949,0.8581971015631606,0.29238256358870274,0.4174141698723287
4-Methylcatechol,4-Methylcatechol,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.20417766062005782,0.8680333270915371,0.5235729112288836,0.6422179617043924
Propylparaben,Propylparaben,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.21009613815713024,0.8644796222882252,0.03783899807561598,0.10205718338108995
D-Gulonic acid gama-lactone,D-Gulonic acid gama-lactone,Treated_4N_G_vs_2N_G,2N_G,4N_G,0.04823905853836408,1.0340020590398509,0.954610804234471,0.9719165855860511
2-Keto-3-deoxy-6-phosphogluconic acid | row_349,2-Keto-3-deoxy-6-phosphogluconic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.21068188841160307,0.8641287051764691,0.1177167604046373,0.21704027699605002
Kynurenic acid,Kynurenic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.21271230723152712,0.8629134039094295,0.48179125862737593,0.6016017832595806
Uracil,Uracil,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.47516544111611836,0.71938428985064,0.4710838909501801,0.5989427026441373
"12,13-DiHOME | row_352","12,13-DiHOME",Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.19794696175539173,0.8717902888443321,0.40711927644551565,0.5382641414069563
L-Valine | row_353,L-Valine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2259163120180787,0.8550517763727025,0.018236373137625463,0.060192784062651876
Acetyl-CoA | row_354,Acetyl-CoA,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2333747692760788,0.8506427291141909,0.1449889144042217,0.24885370035924598
Malonate,Malonate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.1979680616982442,0.8717775386856093,0.4762361874321921,0.5989427026441373
Stearate,Stearate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2476692816889745,0.8422560072697037,0.3570271237381092,0.4870427815155709
Inosine 5'-Diphosphate,Inosine 5'-Diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2298468449313127,0.8527254114435386,0.1704579137004645,0.2764815644901005
Bis(2-ethylhexyl)phthalate;Nutriacholic acid,Bis(2-ethylhexyl)phthalate;Nutriacholic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2595725629177572,0.8353353732674972,0.017095721785418568,0.058472323787808436
N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine | row_359,N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2626831360808417,0.8335362594024457,0.05280649633397581,0.12802706746387296
3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid | row_360,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2560915819302956,0.8373533308354822,0.1149917980414198,0.21394166050998423
3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid | row_361,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.292505785715381,0.8164826952052451,0.13510955143656278,0.23279340817545616
Myristic acid,Myristic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2016245258189926,0.8695708441677596,0.48554356073138716,0.604687495158878
Heptadecanoate;15-Methylpalmitate,Heptadecanoate;15-Methylpalmitate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2666466682217674,0.8312494187307289,0.0246951787217003,0.07285077722901588
DL-Kynurenine | row_364,DL-Kynurenine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2944021377351973,0.8154101737073521,0.1582406961031674,0.26774022314759444
N-Acetyl-b-glucosaminylamine,N-Acetyl-b-glucosaminylamine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.29699122224325514,0.8139481373415764,0.1262927494976294,0.22579612788970105
Gamma-linolenic acid,Gamma-linolenic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2883316919734966,0.8188484136669759,0.20637202631398738,0.31320770553119626
Uridine 5'-diphosphate | row_367,Uridine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.29716615242580957,0.8138494501898468,0.06491449114280894,0.1444354595583454
PE(16:0/16:0),PE(16:0/16:0),Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2950012474282815,0.8150716276494998,0.0034805087874067537,0.019792772863325155
Cytidine 5'-diphosphate | row_369,Cytidine 5'-diphosphate,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.3033302388182122,0.8103795994353917,0.0760265858177727,0.16090419505025097
Hydroxyoctanoic acid,Hydroxyoctanoic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.2881484654455164,0.8189524164363466,0.11874677347293476,0.21808745945223817
Dipalmitoyl-Phosphatidylcholine,Dipalmitoyl-Phosphatidylcholine,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.3130077534798943,0.8049618115010372,0.05454059884158174,0.13001597299609385
Caprylic acid,Caprylic acid,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.31264357613165217,0.8051650324537099,0.06600598647130985,0.1444354595583454
Allantoin,Allantoin,Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.34055516739107006,0.7897373524111597,0.3515328049097105,0.48093763454314015
Cytidine 5'-triphosphate (CTP),Cytidine 5'-triphosphate (CTP),Treated_4N_G_vs_2N_G,2N_G,4N_G,-0.3334719976289051,0.7936242433101561,0.13226894562564306,0.2313810977818451
