Feature_ID,Metabolite,FDR_BH_Baseline_4N_C_vs_2N_C,FDR_BH_Gem_response_2N_G_vs_2N_C,FDR_BH_Gem_response_4N_G_vs_4N_C,FDR_BH_Treated_4N_G_vs_2N_G,fold_change_Baseline_4N_C_vs_2N_C,fold_change_Gem_response_2N_G_vs_2N_C,fold_change_Gem_response_4N_G_vs_4N_C,fold_change_Treated_4N_G_vs_2N_G,log2FC_Baseline_4N_C_vs_2N_C,log2FC_Gem_response_2N_G_vs_2N_C,log2FC_Gem_response_4N_G_vs_4N_C,log2FC_Treated_4N_G_vs_2N_G,p_value_Baseline_4N_C_vs_2N_C,p_value_Gem_response_2N_G_vs_2N_C,p_value_Gem_response_4N_G_vs_4N_C,p_value_Treated_4N_G_vs_2N_G,p_ploidy,p_treatment,p_interaction_x,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction,oneway_F,oneway_p,oneway_FDR_BH,log2FC_2N_G_vs_C,FC_2N_G_vs_C,log2FC_4N_G_vs_C,FC_4N_G_vs_C,Differential_response_delta_log2FC_2N_minus_4N,p_interaction_y,FDR_interaction_BH,p_interaction,Order_category_2fold_p05,Response_category_2fold_p05,cat_order
Thymidine 5'-monophosphate | row_446,Thymidine 5'-monophosphate,0.6897496242007037,0.07671513428388617,0.3528483270670769,0.03991698216860225,0.8004217691080577,2.3849625649524953,1.4783824251538764,0.49616270441691257,-0.3211676900660496,1.2539666214587761,0.5640195113700877,-1.011114800154738,0.5246188878984166,0.024607876031130717,0.20308312895231778,0.010296820844074834,0.03145324770165547,0.006082030163279006,0.2312998808954613,5.928433671613203,11.038967567959295,1.5899333709545533,0.06778964801452687,0.01708760855397435,0.4730532358905629,6.185778203508999,0.008755016647448148,0.01773548436736277,1.2539666214587761,2.3849625649524953,0.5640195113700877,1.4783824251538764,0.6899471100886885,0.2312998808954613,0.4730532358905629,0.2312998808954613,2N up,2N-specific response,0
Sn-glycerol 3-phosphate | row_447,Sn-glycerol 3-phosphate,0.4314210079525798,0.0262648660600506,0.45548609009602364,0.02667181237903412,0.7969915414456501,2.018764080945217,1.2315441645586034,0.48620355956124833,-0.3273636820632966,1.0134723226865567,0.30046836543102984,-1.0403676393188235,0.22885715860651207,0.004062150894880707,0.2933639224347271,0.005402673621069135,0.0018497580848047344,0.0024543121730832905,0.06057043065358198,15.78403745547336,14.566930248680674,4.289438034304449,0.00641974864726349,0.008044689900661896,0.20133269907387816,11.546801912819456,0.0007508957282800405,0.0021611145350498725,1.0134723226865567,2.018764080945217,0.30046836543102984,1.2315441645586034,0.7130039572555269,0.06057043065358198,0.20133269907387816,0.06057043065358198,2N up,2N-specific response,0
"Fructose 1,6-bisphosphate | row_448","Fructose 1,6-bisphosphate",0.17695794896343287,0.023256453953758447,0.1396012507613073,0.041904655066034024,0.649231398111738,2.4186456098882982,1.7200691387117795,0.46171414580504666,-0.6231953217347925,1.2741993950672885,0.7824665556668666,-1.1149281611352144,0.054736992687841525,0.003350506078083844,0.04014517489232643,0.011363974255195667,0.0006082601105541083,0.00014861122948640752,0.2173197778468863,21.183333182276943,29.659276931101157,1.6954753040475579,0.002474989415358096,0.0008659814854022759,0.45387139444128466,17.51269513914182,0.00011109838042788528,0.0004682003175175165,1.2741993950672885,2.4186456098882982,0.7824665556668666,1.7200691387117795,0.4917328394004219,0.2173197778468863,0.45387139444128466,0.2173197778468863,2N up,2N-specific response,0
Alpha-D-Galactose 1-phosphate;Alpha-D-Glucose 1-phosphate;D-Fructose 6-phosphate,Alpha-D-Galactose 1-phosphate;Alpha-D-Glucose 1-phosphate;D-Fructose 6-phosphate,0.8051275514776238,0.005194455085610017,0.1727325446777405,0.002565712525182164,0.9702007023659026,2.6927675863234564,1.2168369521385232,0.43842479077129237,-0.04364487093138081,1.4290897157184617,0.2831358696950481,-1.1895987169547944,0.6697221131015609,0.00019809362614614474,0.058601390506543546,0.00012358328347660615,6.802813837720487e-06,2.16023785068193e-07,1.4107121901208165e-05,56.941843859842365,109.76294696180685,49.16635889503868,6.552914553885857e-05,7.843325119399008e-06,0.000951223076767179,71.95704990556227,6.111875697593252e-08,1.4123149649009736e-06,1.4290897157184617,2.6927675863234564,0.2831358696950481,1.2168369521385232,1.1459538460234135,1.4107121901208165e-05,0.000951223076767179,1.4107121901208165e-05,2N up,2N-specific response,0
"Fructose 1,6-bisphosphate | row_450","Fructose 1,6-bisphosphate",0.18297575491359616,0.013793941279796293,0.14913559235090718,0.008036541551556626,0.5485466674735627,2.4597133052318063,1.9202847000504786,0.42824737768123333,-0.8663137321099654,1.2984901703515206,0.9413202197494499,-1.2234836827120361,0.058536735152442836,0.0012271702602240561,0.045814959514579534,0.0009640500351950162,0.00014241236415462786,7.653444849660208e-05,0.36806906183362614,29.94817381098104,34.40206243140656,0.8748060889808086,0.0006789761200099429,0.00053916805508054,0.5966585100222457,21.74168077712263,3.8435202749841696e-05,0.0002052262263944508,1.2984901703515206,2.4597133052318063,0.9413202197494499,1.9202847000504786,0.3571699506020707,0.36806906183362614,0.5966585100222457,0.36806906183362614,2N up,2N-specific response,0
Hexadecanedioic acid | row_451,Hexadecanedioic acid,0.02339909632525104,0.5674141011848585,0.9178535692472215,0.2725191123262261,0.35584973763239547,0.7020870332530177,1.0216110210207432,0.5177990713034332,-1.490659922616656,-0.5102782115660567,0.030845993863344745,-0.9495357171872545,0.0010245988922375864,0.4123369421745899,0.8711830487770238,0.16494977876771638,0.001275907491357399,0.42748654365468053,0.37219958518911295,17.474617577254595,0.6745479347121542,0.8593148339640183,0.004597162869623606,0.5395017342379925,0.5966585100222457,6.336160115310228,0.00804777555756982,0.01644393966741539,-0.5102782115660567,0.7020870332530177,0.030845993863344745,1.0216110210207432,-0.5411242054294014,0.37219958518911295,0.5966585100222457,0.37219958518911295,No strong response,No strong response,99
D-Sedoheptulose | row_452,D-Sedoheptulose,0.1483291562945433,0.011762888989622718,0.028740093929804894,0.010847824888752546,0.734463366536859,2.193144762587397,1.251614082734157,0.4191536776283545,-0.44523756085683175,1.1330010429162414,0.32378979649462813,-1.254448807278445,0.04336742281493003,0.0009349797976122262,0.0024261331568974464,0.001466063654869926,1.4044873373800567e-06,6.861160985676361e-06,0.001258361691455589,77.38147533199108,56.845203656659514,17.53974370065375,2.0716188226355837e-05,9.524905838938947e-05,0.017992954517946292,50.5888075631014,4.39443550685948e-07,5.6058744844261475e-06,1.1330010429162414,2.193144762587397,0.32378979649462813,1.251614082734157,0.8092112464216132,0.001258361691455589,0.017992954517946292,0.001258361691455589,2N up,2N-specific response,0
L-Glutamine | row_453,L-Glutamine,0.003374629242734742,0.9496947692923471,0.04678442826369625,0.0003600982833717773,0.31410237783606254,0.9902046200743551,1.3069560108470868,0.4145789490493174,-1.6706932302823603,-0.01420141427764321,0.3862105841320016,-1.2702812318727155,5.7197105809063423e-05,0.9134775958871304,0.005848053532962031,1.6715730864515486e-06,1.238708478340796e-10,0.02520127960211173,0.017576217941087657,408.2125079497112,6.531472330376128,7.566899509070233,1.9489013392561854e-08,0.05830884300096439,0.09017363987166711,140.77029326305174,1.2892388862660374e-09,7.606509428969621e-08,-0.01420141427764321,0.9902046200743551,0.3862105841320016,1.3069560108470868,-0.4004119984096448,0.017576217941087657,0.09017363987166711,0.017576217941087657,No strong response,No strong response,99
1-Methyladenosine,1-Methyladenosine,0.7233363357346856,0.12033612459264352,0.07405603000302936,0.11178003708217815,1.1028031822573048,0.6382154964154463,0.22765098563220784,0.3933690623453415,0.14117533551860184,-0.6478844559813641,-2.1351043892591317,-1.3460445977591657,0.5691380142742279,0.04691069263781019,0.012238072754737903,0.04400621991052265,0.03615300647723614,0.00014825672352744963,0.013053555620471545,5.562291414850926,29.675416241502006,8.474699025978127,0.07550539405865248,0.0008659814854022759,0.0789907468315714,14.570802227443671,0.000264395510959668,0.000931002145000192,-0.6478844559813641,0.6382154964154463,-2.1351043892591317,0.22765098563220784,1.4872199332777676,0.013053555620471545,0.0789907468315714,0.013053555620471545,4N down,4N-specific response,3
D-Mannose 6-phosphate | row_455,D-Mannose 6-phosphate,0.1861089884084011,0.38909721746325887,0.9649814749739029,0.6422179617043924,1.4913705483127313,2.2487740409615697,1.0053598764117582,0.6667473400283025,0.5766387564780722,1.1691387049745394,0.007712017801306814,-0.5847879306951604,0.0610396840365197,0.2456588364492609,0.955069260425924,0.523843040797015,0.9924497667724513,0.18820608548861448,0.19364837851178476,9.335338761387871e-05,1.9469089166569773,1.8962102041773916,0.9924497667724513,0.2870382142093994,0.4311416729130302,1.2810708247406628,0.32531647014922455,0.37466966907974236,1.1691387049745394,2.2487740409615697,0.007712017801306814,1.0053598764117582,1.1614266871732326,0.19364837851178476,0.4311416729130302,0.19364837851178476,No strong response,No strong response,99
L-Glutamine | row_456,L-Glutamine,0.010289977265167147,0.479067154719301,0.07313428526245085,0.0003600982833717773,0.2960717552289757,1.1515902834832177,1.4293977590478195,0.3674955489912484,-1.7559812286025647,0.20362752135879703,0.5154074315886064,-1.4442013183727553,0.00026440948478858374,0.3205036582841531,0.011465968452163904,3.051680367557435e-06,4.463982064914422e-09,0.006001721433091648,0.17439825252169225,219.6104084514576,11.086728687767732,2.0844893007586327,3.0099993351994385e-07,0.016962949200115318,0.3995921125739745,77.5938754799943,3.984244832455916e-08,1.2672107517729036e-06,0.20362752135879703,1.1515902834832177,0.5154074315886064,1.4293977590478195,-0.31177991022980933,0.17439825252169225,0.3995921125739745,0.17439825252169225,No strong response,No strong response,99
2-Deoxy-D-Glucose | row_457,2-Deoxy-D-Glucose,0.05907830382158337,0.014513538660981769,0.5490383813998551,0.002455910755942381,0.661920078436166,1.657988070128637,0.9220704437815145,0.36811901814479087,-0.5952710612452741,0.7294336261170322,-0.11705112187693345,-1.4417558092392397,0.009262276446604172,0.0014452040615808117,0.4035550916111565,0.00010406401508230429,6.983775554807626e-08,0.004461851606375682,0.00041591197724338515,134.78577590739013,12.18136891860428,23.274953507081424,2.0602137886682495e-06,0.013080707814964732,0.008535237098212078,56.74736611102494,2.3218351536427406e-07,3.7789868707564603e-06,0.7294336261170322,1.657988070128637,-0.11705112187693345,0.9220704437815145,0.8464847479939657,0.00041591197724338515,0.008535237098212078,0.00041591197724338515,No strong response,No strong response,99
Ribothymidine,Ribothymidine,0.244651784778305,0.04237925648186474,0.9623926195733319,0.022360110588616446,0.7112616208455943,1.9997020690330807,0.9864399717506774,0.3508607127228323,-0.49154777601035704,0.9997850722269419,-0.019696834199638857,-1.5110296824369378,0.08922184448995311,0.009337802275665111,0.943354066965852,0.004310953524500205,5.586059148605597e-05,0.011685814176947421,0.009360385315309125,36.84410858619334,8.82510256638514,9.548792406301002,0.0003255086318693632,0.030551811926167086,0.06311574098322724,18.406001186293054,8.736337055324263e-05,0.000396495297126255,0.9997850722269419,1.9997020690330807,-0.019696834199638857,0.9864399717506774,1.0194819064265808,0.009360385315309125,0.06311574098322724,0.009360385315309125,Interaction only,Differential response only,7
D-Tryptophan | row_459,D-Tryptophan,0.13630332303369905,0.377062176917025,0.011139603013708433,0.0003600982833717773,0.6389863060151079,1.2204832343707652,0.6695368771836416,0.3505372985422749,-0.6461430814862794,0.2874524771294844,-0.5787645754620883,-1.512360134077852,0.037829947706386806,0.23087069730724624,0.00035637343551189667,9.9836705720641e-07,3.023757260042081e-07,0.19550930613157588,0.0015361780165441413,103.177146016557,1.8792958454499054,16.616194569482943,6.487333757908465e-06,0.2932508756415401,0.019677012607439547,40.55754547716301,1.474664677253691e-06,1.450086932632796e-05,0.2874524771294844,1.2204832343707652,-0.5787645754620883,0.6695368771836416,0.8662170525915727,0.0015361780165441413,0.019677012607439547,0.0015361780165441413,No strong response,No strong response,99
D-Sedoheptulose | row_460,D-Sedoheptulose,0.0499652326598555,0.013793941279796293,0.9623926195733319,0.00420490849657796,0.647553960277417,1.895032124343731,1.009421544021499,0.3449307850899014,-0.626927678179257,0.92222230498664,0.013528783428480295,-1.5356211997374167,0.005595444500242679,0.001154610867228794,0.9460808802585297,0.00034743947323419587,1.4930726343419288e-06,0.0026032787634582646,0.0031786720101458455,76.48471919888966,14.320675176206061,13.504474086901675,2.1355463133617894e-05,0.008416079290084252,0.030095816127749645,34.769956153998955,3.3769687266198277e-06,2.9517208128973307e-05,0.92222230498664,1.895032124343731,0.013528783428480295,1.009421544021499,0.9086935215581597,0.0031786720101458455,0.030095816127749645,0.0031786720101458455,No strong response,No strong response,99
Guanine | row_461,Guanine,0.3270441230944021,0.7189974636913482,0.10924600865727431,0.2313810977818451,0.08745707218021616,2.2693054329424376,8.227427478573297,0.317077951872744,-3.515281137968742,1.182250798933584,3.040441404635704,-1.657090532266622,0.15079994515730957,0.5758072908375628,0.024996968082596664,0.13157141035137734,0.027456445525053042,0.06305399204097542,0.3851214070720005,6.295252360710508,4.195778455879019,0.8124828752342601,0.05999741799918998,0.12452503867506444,0.612044795077388,3.767837897274588,0.04080436904509317,0.06499757720757969,1.182250798933584,2.2693054329424376,3.040441404635704,8.227427478573297,-1.85819060570212,0.3851214070720005,0.612044795077388,0.3851214070720005,4N up,4N-specific response,2
3-Hydroxyanthranilate | row_462,3-Hydroxyanthranilate,0.018979348648249704,0.030974599089099136,0.0929232053494912,0.01296544724066049,0.4271805286130683,1.8400297181600063,1.5118881477325083,0.3509993190751518,-1.2270822060865498,0.879729067312633,0.59635141027284,-1.5104598631263428,0.0007237887196366412,0.005774925253899839,0.019687119777434575,0.0019503109196756243,1.3414248084661433e-07,7.247387276254927e-05,0.279435981131518,119.75022378621895,34.8156736325074,1.2831751495468544,3.332381629452735e-06,0.0005262718145218963,0.516001683270296,51.94969085609099,3.7939580666279783e-07,5.426509719540624e-06,0.879729067312633,1.8400297181600063,0.59635141027284,1.5118881477325083,0.283377657039793,0.279435981131518,0.516001683270296,0.279435981131518,No strong response,No strong response,99
D-Tryptophan | row_463,D-Tryptophan,0.04753621815734426,0.10156720098776444,0.05553858431978855,0.0033790736377063094,0.6344342065531035,1.3090716700087586,0.697694145549121,0.33813353522900735,-0.6564575364966032,0.38854408516375827,-0.5193333670538394,-1.5643349887142008,0.004532054697204431,0.036366222387568196,0.007387643081431809,0.00023339635433015948,1.6864005627283834e-08,0.45258264274110116,0.0001629755967317268,173.76755260392662,0.6026942122272672,29.040706044193854,7.219384250931027e-07,0.5597756100210841,0.004524969509257355,67.80365095344857,8.552813241925477e-08,1.7551860218212282e-06,0.38854408516375827,1.3090716700087586,-0.5193333670538394,0.697694145549121,0.9078774522175976,0.0001629755967317268,0.004524969509257355,0.0001629755967317268,No strong response,No strong response,99
S-(5'-adenosyl)-L-homocysteine | row_464,S-(5'-adenosyl)-L-homocysteine,0.04668058050340628,0.3559838564330056,0.5548345401356796,0.015098652893310558,0.3297066390528687,0.8070430278310091,0.8021142319703622,0.3276930454007941,-1.6007451571292428,-0.30928250145421643,-0.3181203841902338,-1.6095830398652602,0.004351579538453128,0.21268527015700758,0.4120982893764934,0.002495116367962338,6.261472120147779e-06,0.16283132688748056,0.9836333830922673,57.887359275512765,2.2109447771086597,0.0004387138462996957,6.552914553885857e-05,0.2519881517734125,0.9920405060246799,20.03291425548907,5.771942653980283e-05,0.0002808615394514117,-0.30928250145421643,0.8070430278310091,-0.3181203841902338,0.8021142319703622,0.008837882736017377,0.9836333830922673,0.9920405060246799,0.9836333830922673,No strong response,No strong response,99
2-Deoxy-D-Glucose | row_465,2-Deoxy-D-Glucose,0.08345362321665983,0.5280824930407263,0.6542204066607924,0.2725191123262261,0.653805805883569,1.6216874350258406,1.076675388463376,0.43407663204721403,-0.6130659063991271,0.6974957804724422,0.10658335104810135,-1.203978335823468,0.016726140609382146,0.37144785527440916,0.5352516868696688,0.16548896804713575,0.022152210952116995,0.2678611417153895,0.40989356710755215,6.894111584453511,1.3500345607121351,0.7291108398280535,0.05075652218154962,0.36967970435574227,0.6301946699503733,2.9910856616645574,0.0732782604082631,0.10512868970425587,0.6974957804724422,1.6216874350258406,0.10658335104810135,1.076675388463376,0.5909124294243409,0.40989356710755215,0.6301946699503733,0.40989356710755215,No strong response,No strong response,99
Galactitol,Galactitol,0.050201398120970006,0.07352585204796638,0.9623926195733319,0.012835071387003086,0.5109094867549789,1.6425170430594411,1.0118399829927622,0.31473563612227945,-0.968860370409697,0.7159083402948028,0.016981153672411153,-1.6677875570320886,0.006275174765121251,0.02305471632012505,0.9456553839229411,0.0019035063497674068,1.3712567483944591e-06,0.030552591236820026,0.03757898733812804,77.73504242495541,6.006058358769945,5.462310999177148,2.0716188226355837e-05,0.06867058601799549,0.1453875575704626,29.73447059430061,7.724746523874069e-06,5.787429141696128e-05,0.7159083402948028,1.6425170430594411,0.016981153672411153,1.0118399829927622,0.6989271866223916,0.03757898733812804,0.1453875575704626,0.03757898733812804,No strong response,No strong response,99
