collection_id	pathway_id	leading_edge_gene_id	leading_edge_rank
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	LIG1	5
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	GMNN	6
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	FEN1	7
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM6	8
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM3	9
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCMBP	10
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CENPS	11
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM7	12
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLA2	13
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	WDHD1	14
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLE	15
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM2	16
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	GINS3	17
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MMS22L	18
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DONSON	19
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RAD51C	20
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TIPIN	21
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM4	22
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RAD51	23
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ORC3	24
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ATAD5	25
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	GINS1	26
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFC2	27
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PRIM1	28
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DDX11	29
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ELOC	30
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFC4	31
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	SSBP1	32
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ENDOG	33
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDC6	34
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PARP1	35
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	EXO1	36
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDC45	37
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CCNE1	38
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	FAM111B	39
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	XRCC3	40
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DNAJA3	41
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	BRCA1	42
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	LRR1	43
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TOPBP1	44
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDT1	45
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	BLM	46
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DTL	47
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFC3	48
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CENPX	49
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFC5	50
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLE2	51
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ORC1	52
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ELOB	53
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLA1	54
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RPA1	55
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	BARD1	56
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	E2F8	57
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CCNE2	58
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLE3	59
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDC7	60
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLQ	61
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDK2AP1	62
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	BRCA2	63
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM8	64
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DNA2	65
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	E2F7	66
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ORC5	67
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDC34	68
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ORC6	69
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLD1	70
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	FBXO5	71
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	LIG3	72
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFWD3	73
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TONSL	74
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLE4	75
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLD2	76
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	NOC3L	77
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ZNF365	78
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RTEL1	79
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PNKP	80
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TERF1	81
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RRM1	82
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MGME1	83
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RBBP8	84
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	SAMHD1	85
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ZMPSTE24	86
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TIMELESS	87
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RAD50	88
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CDK2	89
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	FANCM	90
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TICRR	91
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RFC1	92
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PRIM2	93
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RBX1	94
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	NBN	95
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	HLTF	96
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	CARM1	97
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	UPF1	98
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	WDR18	99
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ZPR1	100
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	TERF2	101
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PURA	102
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	RECQL	103
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	FAM111A	104
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MRE11	105
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DBF4	106
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	DBF4B	107
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	ATR	108
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL14	1
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS25	2
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL57	3
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL11	4
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS15	5
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	DAP3	6
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL34	7
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	GADD45GIP1	8
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL20	9
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TRUB2	10
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS26	11
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	GATC	12
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS34	13
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS7	14
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL41	15
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL15	16
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL27	17
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	FASTKD2	18
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL9	19
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL24	20
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS2	21
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL4	22
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	C1QBP	23
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS12	24
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL16	25
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS5	26
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS33	27
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL22	28
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS18C	29
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TUFM	30
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MPV17L2	31
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL36	32
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL35	33
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL51	34
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS23	35
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL17	36
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS18A	37
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS28	38
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	COA3	39
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TACO1	40
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MALSU1	41
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL12	42
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS24	43
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS6	44
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	UQCC2	45
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS35	46
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TRMT10C	47
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL37	48
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS31	49
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL52	50
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS10	51
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL58	52
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	CHCHD1	53
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	AURKAIP1	54
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS17	55
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	OXA1L	56
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	SARS2	57
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL1	58
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	RPUSD3	59
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TARS2	60
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL21	61
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL28	62
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL3	63
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	RMND1	64
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL48	65
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL42	66
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	TSFM	67
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	RPUSD4	68
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL32	69
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL10	70
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL50	71
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS21	72
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MTG2	73
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	WARS2	74
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	CDK5RAP1	75
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL33	76
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MTG1	77
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS30	78
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS9	79
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	IARS2	80
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL38	81
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	GARS1	82
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS11	83
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS14	84
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL47	85
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL40	86
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL46	87
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL13	88
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	GFM1	89
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL45	90
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL18	91
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL55	92
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	EARS2	93
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MTIF2	94
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL39	95
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL54	96
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL19	97
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS27	98
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPL2	99
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS16	100
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	GATB	101
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	MRPS18B	102
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	ALKBH1	103
C5:GO:BP	GOBP_MITOCHONDRIAL_TRANSLATION	PTCD3	104
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2S3	1
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	SLBP	2
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS27A	3
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	DHX9	4
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3E	5
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL5	6
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3I	7
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3K	8
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS4X	9
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL9	10
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3L	11
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2S2	12
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS26	13
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF4A1	14
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL7	15
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	DRG1	16
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EEF1D	17
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL27	18
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL22L1	19
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS20	20
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	HNRNPD	21
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS3A	22
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL35	23
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL15	24
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3G	25
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS19	26
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS10	27
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS16	28
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RWDD1	29
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS13	30
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL7A	31
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EEF2	32
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPSA2	33
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF4G1	34
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL18	35
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS15A	36
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL26L1	37
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EPRS1	38
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3M	39
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS25	40
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	IMPACT	41
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPSA	42
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS7	43
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS12	44
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS3	45
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS5	46
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS21	47
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	SYNCRIP	48
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS23	49
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	FAU	50
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	AKT2	51
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	DENR	52
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS17	53
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL19	54
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL38	55
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	YBX1	56
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	UBA52	57
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL10A	58
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3D	59
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL22	60
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL8	61
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL29	62
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS24	63
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL32	64
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3A	65
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL35A	66
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL17	67
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL23A	68
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL30	69
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL6	70
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL23	71
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL11	72
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL21	73
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL24	74
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2B2	75
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	DRG2	76
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL26	77
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS6	78
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3J	79
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RACK1	80
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL36	81
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	ZC3H15	82
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL4	83
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS27	84
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL28	85
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL14	86
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	UNK	87
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS15	88
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	SARS1	89
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL36AL	90
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	NEMF	91
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3H	92
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	MTIF2	93
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS8	94
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL18A	95
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL10	96
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	MTOR	97
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	MCTS1	98
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS14	99
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS2	100
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	NCBP2	101
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2B1	102
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF3C	103
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL34	104
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS28	105
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL13	106
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPLP2	107
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	NCBP1	108
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2B3	109
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL37A	110
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	PKM	111
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL27A	112
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	CNBP	113
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS29	114
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL41	115
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPLP0	116
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	AARS1	117
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	FTSJ1	118
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPS9	119
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL12	120
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	EIF2B5	121
C5:GO:BP	GOBP_CYTOPLASMIC_TRANSLATION	RPL31	122
